doi;agreement;yfa_kod;article_title;corresponding_auth;approved_date;approved_year;first_published;apc;apc_source;currency;over limit;oa_type
10.1186/s12939-021-01556-6;Springer Fully Open;YFA_SOA;;Madelene Barboza;2021-09-20;2021;;2290,00;List Price;EUR;;Guld
10.1186/s12891-021-04722-7;Springer Fully Open;YFA_SOA;;Max Gordon;2021-09-20;2021;;1990,00;List Price;EUR;;Guld
10.1038/s41419-021-04191-9;Springer Fully Open;YFA_SOA;;Nico Dantuma;2021-09-21;2021;;3290,00;List Price;EUR;;Guld
10.1007/s11136-021-02982-3;Springer Compact;YFA_SCO;;Kristina Burstrom;2021-09-22;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12909-021-02954-8;Springer Fully Open;YFA_SOA;;Riitta Moller;2021-09-22;2021;;1790,00;List Price;EUR;;Guld
10.1038/s41467-021-26152-8;Springer Fully Open;YFA_SOA;;Rickard Sandberg;2021-09-23;2021;;4530,00;List Price;EUR;;Guld
10.1007/s10029-021-02509-2;Springer Compact;YFA_SCO;;Maria Melkemichel;2021-09-23;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12877-021-02486-2;Springer Fully Open;YFA_SOA;;Charlotta Thunborg;2021-09-24;2021;;2090,00;List Price;EUR;;Guld
10.1007/s11069-021-05031-x;Springer Compact;YFA_SCO;;"A Rebecca L	 Hamilton";2021-09-27;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s00402-021-04185-4;Springer Compact;YFA_SCO;;Josefine E. Naili;2021-09-27;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s10578-021-01261-z;Springer Compact;YFA_SCO;;Fabian Lenhard;2021-09-30;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41598-021-99615-z;Springer Fully Open;YFA_SOA;;Johan Frostegard;2021-09-30;2021;;1690,00;List Price;EUR;;Guld
10.1007/s10815-021-02324-9;Springer Compact;YFA_SCO;;Arturo R. Palomares;2021-09-30;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s10877-021-00762-5;Springer Compact;YFA_SCO;;Jacob Karlsson;2021-09-30;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12859-021-04418-8;Springer Fully Open;YFA_SOA;;Trung Nghia Vu;2021-09-02;2021;;1990,00;List Price;EUR;;Guld
10.1038/s41419-021-04240-3;Springer Fully Open;YFA_SOA;;Boris Zhivotovsky;2021-01-25;2021;;3290,00;List Price;EUR;;Guld
10.1038/s41598-021-00106-y;Springer Fully Open;YFA_SOA;;Saana M. Korkki;2021-02-18;2021;;1690,00;List Price;EUR;;Guld
10.1186/s12905-021-01499-8;Springer Fully Open;YFA_SOA;;Nobhot Roy;2021-02-23;2021;;1990,00;List Price;EUR;;Guld
10.1186/s12874-021-01420-9;Springer Fully Open;YFA_SOA;;Nikolaos Skourlis;2021-02-02;2021;;2190,00;List Price;EUR;;Guld
10.1038/s41398-021-01658-3;Springer Fully Open;YFA_SOA;;Karima Chergui;2021-01-11;2021;;3170,00;List Price;EUR;;Guld
10.1038/s41598-021-00578-y;Springer Fully Open;YFA_SOA;;Anna Karin Hedström;2021-06-04;2021;;1690,00;List Price;EUR;;Guld
10.1186/s12933-021-01394-4;Springer Fully Open;YFA_SOA;;Alexander Zabala;2021-06-10;2021;;2790,00;List Price;EUR;;Guld
10.1007/s00717-021-00505-6;Springer Compact;YFA_SCO;;Gysbert van Setten;2021-06-07;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12915-021-01161-7;Springer Fully Open;YFA_SOA;;Jian Zhao;2021-08-20;2021;;2690,00;List Price;EUR;;Guld
10.1186/s12909-021-02965-5;Springer Fully Open;YFA_SOA;;Jordanos Tewelde McDonald;2021-02-18;2021;;1790,00;List Price;EUR;;Guld
10.1007/s00167-021-06759-6;Springer Compact;YFA_SCO;;Riccardo Cristiani;2021-05-26;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s12603-021-1685-4;Springer Compact;YFA_SCO;;Weili Xu;2021-05-24;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12891-021-04772-x;Springer Fully Open;YFA_SOA;;Anders Galaasen Bakken;2021-06-04;2021;;1990,00;List Price;EUR;;Guld
10.1007/s00268-021-06331-w;Springer Compact;YFA_SCO;;Axel Wihlborg;2021-08-10;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s10875-021-01147-8;Springer Compact;YFA_SCO;;Hassan Abolhassani;2021-08-30;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41698-021-00236-6;Springer Fully Open;YFA_SOA;;Joseph Carlson;2021-04-20;2021;;2690,00;List Price;EUR;;Guld
10.1038/s41598-021-00532-y;Springer Fully Open;YFA_SOA;;Peyman Bakhshayesh;2021-02-15;2021;;1690,00;List Price;EUR;;Guld
10.1038/s41598-021-00988-y;Springer Fully Open;YFA_SOA;;Robert Bränström;2021-04-26;2021;;1690,00;List Price;EUR;;Guld
10.1007/s00439-021-02385-x;Springer Compact;YFA_SCO;;Volker M. Lauschke;2021-08-23;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41598-021-00344-0;Springer Fully Open;YFA_SOA;;Jesse Huang;2021-01-25;2021;;1690,00;List Price;EUR;;Guld
10.1186/s12913-021-07155-z;Springer Fully Open;YFA_SOA;;Kristi Sidney;2021-02-01;2021;;2170,00;List Price;EUR;;Guld
10.1007/s12144-021-02368-1;Springer Compact;YFA_SCO;;Anders Nilsson;2021-02-08;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12889-021-11998-w;Springer Fully Open;YFA_SOA;;Israa Alzain Ali;2021-03-07;2021;;2290,00;List Price;EUR;;Guld
10.1186/s11689-021-09399-6;Springer Fully Open;YFA_SOA;;Hanna Björlin Avdic;2021-06-04;2021;;2190,00;List Price;EUR;;Guld
10.1007/s43477-021-00025-0;Springer Compact;YFA_SCO;;John Øvretveit;2021-06-04;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s00228-021-03234-6;Springer Compact;YFA_SCO;;Lisa Söderman;2021-06-04;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12889-021-12038-3;Springer Fully Open;YFA_SOA;;Manzur Kader;2021-07-26;2021;;2290,00;List Price;EUR;;Guld
10.1007/s00221-021-06221-6;Springer Compact;YFA_SCO;;Xavier E. Job;2021-08-04;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12889-021-12034-7;Springer Fully Open;YFA_SOA;;Anne Hammarström;2021-08-05;2021;;2290,00;List Price;EUR;;Guld
10.1186/s13053-021-00203-z;Springer Fully Open;YFA_SOA;;Karin Wallander;2021-08-06;2021;;2090,00;List Price;EUR;;Guld
10.1007/s12022-021-09695-w;Springer Compact;YFA_SCO;;C. Christofer Juhlin;2021-06-15;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41598-021-00871-w;Springer Fully Open;YFA_SOA;;Farasat Zaman;2021-03-02;2021;;1690,00;List Price;EUR;;Guld
10.1186/s12947-021-00263-0;Springer Fully Open;YFA_SOA;;Eva Maret;2021-01-25;2021;;2190,00;List Price;EUR;;Guld
10.1186/s12905-021-01516-w;Springer Fully Open;YFA_SOA;;Shahnaz Akil;2021-05-26;2021;;1990,00;List Price;EUR;;Guld
10.1186/s13011-021-00420-8;Springer Fully Open;YFA_SOA;;Pia Kvillemo;2021-06-01;2021;;2190,00;List Price;EUR;;Guld
10.1038/s41398-021-01686-z;Springer Fully Open;YFA_SOA;;Federico Triolo;2021-05-26;2021;;3170,00;List Price;EUR;;Guld
10.1007/s10875-021-01151-y;Springer Compact;YFA_SCO;;Qiang Pan-Hammarström;2021-05-21;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s11882-021-01022-x;Springer Compact;YFA_SCO;;J. M. Coquet;2021-06-24;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41598-021-00972-6;Springer Fully Open;YFA_SOA;;Björn Nordberg;2021-08-09;2021;;1690,00;List Price;EUR;;Guld
10.1038/s41523-021-00352-3;Springer Fully Open;YFA_SOA;;Theodoros Foukakis;2021-08-16;2021;;2690,00;List Price;EUR;;Guld
10.1038/s41598-021-01174-w;Springer Fully Open;YFA_SOA;;Manju Purohit;2021-09-03;2021;;1690,00;List Price;EUR;;Guld
10.1038/s41598-021-01177-7;Springer Fully Open;YFA_SOA;;Anda Roxana Gliga;2021-09-07;2021;;1690,00;List Price;EUR;;Guld
10.1186/s40359-021-00673-9;Springer Fully Open;YFA_SOA;;Regina Winzer;2021-01-21;2021;;1060,00;List Price;EUR;;Guld
10.1186/s13023-021-02098-4;Springer Fully Open;YFA_SOA;;Charlotte Willfors;2021-01-28;2021;;2170,00;List Price;EUR;;Guld
10.1007/s40520-021-02006-7;Springer Compact;YFA_SCO;;Marguerita Saadeh;2021-04-20;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s40520-021-02016-5;Springer Compact;YFA_SCO;;E. Marian Papp;2021-05-26;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41467-021-26879-4;Springer Fully Open;YFA_SOA;;Roman Zubarev;2021-07-26;2021;;4530,00;List Price;EUR;;Guld
10.1186/s12998-021-00400-6;Springer Fully Open;YFA_SOA;;Stina Lilje;2021-09-20;2021;;1510,00;List Price;EUR;;Guld
10.1038/s41598-021-01413-0;Springer Fully Open;YFA_SOA;;Clara Ibel Chamorro;2021-06-16;2021;;1690,00;List Price;EUR;;Guld
10.1186/s12889-021-12143-3;Springer Fully Open;YFA_SOA;;Shirin Ziaei;2021-02-10;2021;;2290,00;List Price;EUR;;Guld
10.1007/s00428-021-03228-w;Springer Compact;YFA_SCO;;Birgitta Sander;2021-03-01;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s00232-021-00209-7;Springer Compact;YFA_SCO;;Alexander V. Chibalin;2021-07-02;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s00268-021-06364-1;Springer Compact;YFA_SCO;;Nobhojit Roy;2021-07-06;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s43058-021-00233-7;Springer Fully Open;YFA_SOA;;Hanna Augustsson;2021-07-06;2021;;1540,00;List Price;EUR;;Guld
10.1186/s12876-021-02017-8;Springer Fully Open;YFA_SOA;;Jonas Ludvigsson;2021-07-22;2021;;1990,00;List Price;EUR;;Guld
10.1186/s12889-021-12187-5;Springer Fully Open;YFA_SOA;;Lina Bergman;2021-03-24;2021;;2290,00;List Price;EUR;;Guld
10.1186/s12889-021-12192-8;Springer Fully Open;YFA_SOA;;Megha Sharma;2021-06-03;2021;;2290,00;List Price;EUR;;Guld
10.1186/s12936-021-03975-w;Springer Fully Open;YFA_SOA;;Pontus Hedberg;2021-07-07;2021;;2090,00;List Price;EUR;;Guld
10.1186/s12879-021-06850-w;Springer Fully Open;YFA_SOA;;Muslima Ejaz;2021-05-26;2021;;1990,00;List Price;EUR;;Guld
10.1186/s13195-021-00934-0;Springer Fully Open;YFA_SOA;;Juraj Secnik;2021-08-02;2021;;2790,00;List Price;EUR;;Guld
10.1007/s00127-021-02182-x;Springer Compact;YFA_SCO;;David Mataix-Cols;2021-09-27;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41597-021-01090-8;Springer Fully Open;YFA_SOA;;Hazal Haytural;2021-09-22;2021;;1690,00;List Price;EUR;;Guld
10.1007/s00428-021-03231-1;Springer Compact;YFA_SCO;;Christian Sturesson;2021-06-21;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41598-021-02149-7;Springer Fully Open;YFA_SOA;;Maria Henström;2021-04-14;2021;;1690,00;List Price;EUR;;Guld
10.1007/s00432-021-03851-9;Springer Compact;YFA_SCO;;Gustav Stålhammar;2021-06-30;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12875-021-01583-w;Springer Fully Open;YFA_SOA;;Hanna Sandelowsky;2021-02-23;2021;;1990,00;List Price;EUR;;Guld
10.1186/s12885-021-09007-9;Springer Fully Open;YFA_SOA;;Berit Sunde;2021-06-11;2021;;2170,00;List Price;EUR;;Guld
10.1186/s12885-021-09002-0;Springer Fully Open;YFA_SOA;;Gustav Stålhammar;2021-02-23;2021;;2170,00;List Price;EUR;;Guld
10.1186/s12933-021-01422-3;Springer Fully Open;YFA_SOA;;Viktor Lind;2021-02-18;2021;;2790,00;List Price;EUR;;Guld
10.1186/s13062-021-00313-7;Springer Fully Open;YFA_SOA;;Boris Zhivotovsky;2021-03-22;2021;;1990,00;List Price;EUR;;Guld
10.1186/s12916-021-02188-x;Springer Fully Open;YFA_SOA;;Susanna Larsson;2021-06-04;2021;;2890,00;List Price;EUR;;Guld
10.1007/s00415-021-10887-x;Springer Compact;YFA_SCO;;Behzad Khoshnood;2021-09-23;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12966-021-01227-3;Springer Fully Open;YFA_SOA;;Weiyao Yin;2021-09-23;2021;;2280,00;List Price;EUR;;Guld
10.1245/s10434-021-11049-z;Springer Compact;YFA_SCO;;Pernilla Lagergren;2021-05-26;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41598-021-02710-4;Springer Fully Open;YFA_SOA;;Zheng Chang;2021-06-16;2021;;1690,00;List Price;EUR;;Guld
10.1007/s00380-021-01995-9;Springer Compact;YFA_SCO;;Staffan Holmin;2021-01-07;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s10519-021-10094-4;Springer Compact;YFA_SCO;;Joëlle A. Pasman;2021-03-06;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s10875-021-01178-1;Springer Compact;YFA_SCO;;Lennart Hammarström;2021-03-01;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s12308-021-00478-0;Springer Compact;YFA_SCO;;Leonie Saft;2021-01-08;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s00268-021-06378-9;Springer Compact;YFA_SCO;;Mary Margaret Ajiko;2021-02-10;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s12672-021-00454-1;Springer Fully Open;YFA_SOA;;Boris Zhivotovsky;2021-01-25;2021;;990,00;List Price;EUR;;Guld
10.1038/s41598-021-02815-w;Springer Fully Open;YFA_SOA;;Erik Zettersten;2021-02-02;2021;;1690,00;List Price;EUR;;Guld
10.1186/s13063-021-05859-5;Springer Fully Open;YFA_SOA;;Carina King;2021-02-18;2021;;1870,00;List Price;EUR;;Guld
10.1007/s10198-021-01409-7;Springer Compact;YFA_SCO;;Peter Lindgren;2021-04-12;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12889-021-12279-2;Springer Fully Open;YFA_SOA;;Ashish Pathak;2021-07-07;2021;;2290,00;List Price;EUR;;Guld
10.1007/s00420-021-01816-6;Springer Compact;YFA_SCO;;Kathryn Badarin;2021-05-26;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s11356-021-17608-x;Springer Compact;YFA_SCO;;Amir Sohrabi;2021-04-23;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s10792-021-02137-w;Springer Compact;YFA_SCO;;Per Wändell;2021-06-07;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12873-021-00548-7;Springer Fully Open;YFA_SOA;;Jakob Lederman;2021-06-24;2021;;1690,00;List Price;EUR;;Guld
10.1186/s12889-021-12312-4;Springer Fully Open;YFA_SOA;;Linnea Kjeldgård;2021-06-04;2021;;2290,00;List Price;EUR;;Guld
10.1186/s12998-021-00406-0;Springer Fully Open;YFA_SOA;;Anders Galaasen Bakken;2021-06-24;2021;;1510,00;List Price;EUR;;Guld
10.1186/s12889-021-12346-8;Springer Fully Open;YFA_SOA;;Kirsi Tiitinen Mekhail;2021-07-15;2021;;2290,00;List Price;EUR;;Guld
10.1186/s12888-021-03630-3;Springer Fully Open;YFA_SOA;;Viktor Månsson;2021-07-27;2021;;2190,00;List Price;EUR;;Guld
10.1002/em.22468;Wiley;YFA_WIL;;Kristian Dreij;December;2021;;2062,50;Discounted;EUR;;Hybrid
10.1002/ijc.33886;Wiley;YFA_WIL;;Weiyao Yin;December;2021;;3000,00;Discounted;EUR;;Hybrid
10.1002/mrm.29120;Wiley;YFA_WIL;;Tim Sprenger;December;2021;;2250,00;Discounted;EUR;;Hybrid
10.1016/j.isci.2021.103078;Elsevier;YFA_ELS;;Dr. Faiez Al Nimer;2021-03-08;2021;;2971,43;List Price;EUR;;Guld
10.1016/j.isci.2021.102111;Elsevier;YFA_ELS;;Dr. Ujjwal Neogi;2021-02-01;2021;;2971,43;List Price;EUR;;Guld
10.1016/j.jdin.2021.02.003;Elsevier;YFA_ELS;;Dr Marie Linder;2021-03-06;2021;;2502,86;List Price;EUR;;Guld
10.1016/j.envint.2021.106455;Elsevier;YFA_ELS;;Dr. Weimin Ye;2021-01-08;2021;;3497,14;List Price;EUR;;Guld
10.1016/j.invent.2021.100370;Elsevier;YFA_ELS;;Dr. Philip Lindner;2021-04-06;2021;;2777,14;List Price;EUR;;Guld
10.1016/j.ekir.2020.12.032;Elsevier;YFA_ELS;;Dr. Guobin Su;2021-02-08;2021;;2628,57;List Price;EUR;;Guld
10.1016/j.neuroimage.2021.118130;Elsevier;YFA_ELS;;Mr. BEHZAD IRAVANI;2021-05-26;2021;;3302,86;List Price;EUR;;Guld
10.1016/j.neo.2021.06.002;Elsevier;YFA_ELS;;Dr. Hanna Eriksson;2021-05-28;2021;;2788,57;List Price;EUR;;Guld
10.1016/j.heliyon.2021.e07254;Elsevier;YFA_ELS;;Dr. Mikael Björnstedt;2021-04-26;2021;;1714,29;List Price;EUR;;Guld
10.1016/j.celrep.2021.109616;Elsevier;YFA_ELS;;Dr. Lars Holmgren;2021-05-26;2021;;5142,86;List Price;EUR;;Guld
10.1016/j.jtauto.2021.100087;Elsevier;YFA_ELS;;Dr. Fredrik Wermeling;2021-06-28;2021;;2251,43;List Price;EUR;;Guld
10.1016/j.envint.2021.106589;Elsevier;YFA_ELS;;Dr. Pauliina DAMDIMOPOULOU;2021-06-02;2021;;3497,14;List Price;EUR;;Guld
10.1016/j.neuroimage.2021.117962;Elsevier;YFA_ELS;;Ms. Cassia Low Manting;2021-07-16;2021;;3302,86;List Price;EUR;;Guld
10.1016/j.celrep.2021.109174;Elsevier;YFA_ELS;;Dr. Jakob Michaëlsson;2021-07-22;2021;;5142,86;List Price;EUR;;Guld
10.1016/j.ebiom.2021.103523;Elsevier;YFA_ELS;;Dr Charlotte Thålin;2021-07-26;2021;;3497,14;List Price;EUR;;Guld
10.1016/j.ebiom.2021.103633;Elsevier;YFA_ELS;;Ms Anna-Maria Lampousi;2021-08-02;2021;;2724,00;Medel från Niklas fil och Agresso 2020;EUR;;Guld
10.1016/j.burnso.2021.11.004;Elsevier;YFA_ELS;;Dr. Roy Nobhojit;2021-08-12;2021;;2724,00;Medel från Niklas fil och Agresso 2020;EUR;;Guld
10.1016/j.arrct.2021.100154;Elsevier;YFA_ELS;;Mrs Christina Kaijser Alin;2021-08-12;2021;;2034,29;List Price;EUR;;Guld
10.1016/j.redox.2021.101975;Elsevier;YFA_ELS;;Dr. Lucia Coppo;2021-09-23;2021;;3462,86;List Price;EUR;;Guld
10.1016/j.esmoop.2021.100076;Elsevier;YFA_ELS;;Dr. Alexios Matikas;2021-09-30;2021;;3142,86;List Price;EUR;;Guld
10.1016/j.ebiom.2021.103318;Elsevier;YFA_ELS;;Dr. Sara Hägg;2021-09-10;2021;;3497,14;List Price;EUR;;Guld
10.1016/j.invent.2021.100448;Elsevier;YFA_ELS;;Mrs Amira Hentati;2021-09-20;2021;;2777,14;List Price;EUR;;Guld
10.1016/j.resplu.2021.100178;Elsevier;YFA_ELS;;Dr Therese Djärv;2021-06-14;2021;;2724,00;Medel från Niklas fil och Agresso 2020;EUR;;Guld
10.1016/j.xpro.2021.100339;Elsevier;YFA_ELS;;Dr. Makoto Sahara;2021-04-13;2021;;742,86;List Price;EUR;;Guld
10.1016/j.isci.2021.102128;Elsevier;YFA_ELS;;Dr. Marie Arsenian-Henriksson;2021-01-05;2021;;2971,43;List Price;EUR;;Guld
10.1016/j.conx.2021.100062;Elsevier;YFA_ELS;;Dr. Marlene Makenzius;2021-02-01;2021;;2102,86;List Price;EUR;;Guld
10.1016/j.crmeth.2021.100001;Elsevier;YFA_ELS;;Dr. Vicent Pelechano;2021-03-05;2021;;5142,86;List Price;EUR;;Guld
10.1016/j.hroo.2021.05.001;Elsevier;YFA_ELS;;Dr Emma Sandgren;2021-03-01;2021;;2114,29;List Price;EUR;;Guld
10.1016/j.isci.2021.102494;Elsevier;YFA_ELS;;Dr. Suhas Darekar;2021-03-02;2021;;2971,43;List Price;EUR;;Guld
10.1016/j.heliyon.2021.e06989;Elsevier;YFA_ELS;;Dr. Kimmo Sorjonen;2021-03-30;2021;;1714,29;List Price;EUR;;Guld
10.1016/j.redox.2021.102070;Elsevier;YFA_ELS;;Professor Elias S.J. Arnér;2021-05-26;2021;;3600,00;List Price;EUR;;Guld
10.1016/j.esxm.2021.100424;Elsevier;YFA_ELS;;Mrs. Jannike Vikan;2021-03-25;2021;;2502,86;List Price;EUR;;Guld
10.1016/j.jhepr.2021.100343;Elsevier;YFA_ELS;;Dr. Hannes Hagström;2021-05-26;2021;;2228,57;List Price;EUR;;Guld
10.1016/j.ijid.2021.08.005;Elsevier;YFA_ELS;;Dr. Ville Nikolai Pimenoff;2021-05-26;2021;;594,29;List Price;EUR;;Guld
10.1016/j.crmeth.2021.100043;Elsevier;YFA_ELS;;Dr. Emma R Andersson;2021-06-04;2021;;5142,86;List Price;EUR;;Guld
10.1016/j.jvssci.2021.01.002;Elsevier;YFA_ELS;;Dr. Lars Maegdefessel;2021-07-08;2021;;2754,29;List Price;EUR;;Guld
10.1016/j.neuroimage.2021.117792;Elsevier;YFA_ELS;;Dr. Alireza Salami;2021-07-12;2021;;3302,86;List Price;EUR;;Guld
10.1016/j.jtocrr.2021.100165;Elsevier;YFA_ELS;;Dr. Simon Ekman;2021-07-22;2021;;1988,57;List Price;EUR;;Guld
10.1016/j.neuroimage.2021.118202;Elsevier;YFA_ELS;;Dr. Lau Møller Andersen;2021-08-02;2021;;3302,86;List Price;EUR;;Guld
10.1016/j.tranon.2021.101107;Elsevier;YFA_ELS;;Dr Rainer Lothar Heuchel;2021-09-09;2021;;2297,14;List Price;EUR;;Guld
10.1016/j.bonr.2021.101089;Elsevier;YFA_ELS;;Dr Caroline Robertsson;2021-08-20;2021;;662,86;List Price;EUR;;Guld
10.1016/j.heliyon.2021.e07419;Elsevier;YFA_ELS;;Prof. Claes-Göran Östenson;2021-08-26;2021;;1714,29;List Price;EUR;;Guld
10.1016/j.ijid.2021.08.012;Elsevier;YFA_ELS;;Dr Katarina Widgren;2021-09-24;2021;;1725,71;List Price;EUR;;Guld
10.1016/j.ssmph.2021.100893;Elsevier;YFA_ELS;;Dr. Magnus Helgesson;2021-09-15;2021;;1805,71;List Price;EUR;;Guld
10.1016/j.bioflm.2021.100060;Elsevier;YFA_ELS;;Prof. Agneta Richter-Dahlfors;2021-09-16;2021;;2724,00;Medel från Niklas fil och Agresso 2020;EUR;;Guld
10.1016/j.dib.2021.107333;Elsevier;YFA_ELS;;Dr. Tie-Qiang Li;2021-09-20;2021;;502,86;List Price;EUR;;Guld
10.1016/j.envint.2021.106869;Elsevier;YFA_ELS;;Mr. Maria Kippler;2021-09-20;2021;;3497,14;List Price;EUR;;Guld
10.1016/j.scr.2021.102193;Elsevier;YFA_ELS;;Dr. Mukesh Kumar Varshney;2021-05-26;2021;;605,71;List Price;EUR;;Guld
10.1016/j.lanepe.2021.100048;Elsevier;YFA_ELS;;Dr. Nora Döring;2021-06-29;2021;;3497,14;List Price;EUR;;Guld
10.1016/j.xpro.2021.100528;Elsevier;YFA_ELS;;Dr. Anna Wredenberg;2021-01-28;2021;;742,86;List Price;EUR;;Guld
10.1016/j.redox.2021.101988;Elsevier;YFA_ELS;;Dr. Pete A Williams;2021-05-26;2021;;3462,86;List Price;EUR;;Guld
10.1016/j.idcr.2021.e01238;Elsevier;YFA_ELS;;Dr. Michael Platten;2021-06-08;2021;;605,71;List Price;EUR;;Guld
10.1016/j.nbd.2021.105514;Elsevier;YFA_ELS;;Dr. Yuniesky Andrade-Talavera;2021-05-26;2021;;2502,86;List Price;EUR;;Guld
10.1016/j.ebiom.2021.103705;Elsevier;YFA_ELS;;Dr Soo Aleman;2021-05-26;2021;;2724,00;Medel från Niklas fil och Agresso 2020;EUR;;Guld
10.1016/j.invent.2021.100483;Elsevier;YFA_ELS;;Mr Martin Kraepelien;2021-05-26;2021;;2724,00;Medel från Niklas fil och Agresso 2020;EUR;;Guld
10.1016/j.jhepr.2021.100318;Elsevier;YFA_ELS;;Prof. Margaret Sallberg Chen;2021-05-26;2021;;2228,57;List Price;EUR;;Guld
10.1016/j.neuroimage.2021.117844;Elsevier;YFA_ELS;;Mr. BEHZAD IRAVANI;2021-04-23;2021;;3302,86;List Price;EUR;;Guld
10.1016/j.jtauto.2021.100090;Elsevier;YFA_ELS;;Prof. Marta E Alarcon-Riquelme;2021-05-26;2021;;2251,43;List Price;EUR;;Guld
10.1016/j.envint.2021.106738;Elsevier;YFA_ELS;;Mr. Maria Kippler;2021-03-29;2021;;3497,14;List Price;EUR;;Guld
10.1016/j.celrep.2021.109437;Elsevier;YFA_ELS;;Dr. Konstantinos Meletis;2021-06-02;2021;;5142,86;List Price;EUR;;Guld
10.1016/j.invent.2021.100415;Elsevier;YFA_ELS;;Dr Marianne Bonnert;2021-05-26;2021;;2777,14;List Price;EUR;;Guld
10.1016/j.jvssci.2021.05.003;Elsevier;YFA_ELS;;Professor Ulf Hedin;2021-07-22;2021;;2754,29;List Price;EUR;;Guld
10.1016/j.snr.2021.100036;Elsevier;YFA_ELS;;Dr. Onur Parlak;2021-07-16;2021;;1622,86;List Price;EUR;;Guld
10.1016/j.ijans.2021.100306;Elsevier;YFA_ELS;;Prof. Gunilla Björling;2021-07-26;2021;;1588,57;List Price;EUR;;Guld
10.1016/j.xkme.2021.04.016;Elsevier;YFA_ELS;;Dr. Julia Wijkström;2021-07-30;2021;;1222,86;List Price;EUR;;Guld
10.1016/j.xjon.2021.05.001;Elsevier;YFA_ELS;;Dr. Christian Olsson;2021-08-02;2021;;2102,86;List Price;EUR;;Guld
10.1016/j.neuroimage.2021.118287;Elsevier;YFA_ELS;;Ms. Marika Strindberg;2021-09-15;2021;;3302,86;List Price;EUR;;Guld
10.1016/j.tru.2021.100071;Elsevier;YFA_ELS;;Dr. Manne Holm;2021-08-26;2021;;1245,71;List Price;EUR;;Guld
10.1016/j.isci.2021.103264;Elsevier;YFA_ELS;;Dr. Weng-Onn Lui;2021-08-23;2021;;2724,00;Medel från Niklas fil och Agresso 2020;EUR;;Guld
10.1016/j.xcrm.2021.100450;Elsevier;YFA_ELS;;Dr. Ben Murrell;2021-08-16;2021;;2724,00;Medel från Niklas fil och Agresso 2020;EUR;;Guld
10.1016/j.xkme.2021.09.005;Elsevier;YFA_ELS;;Professor Hanne Konradsen;2021-09-30;2021;;2724,00;Medel från Niklas fil och Agresso 2020;EUR;;Guld
10.1016/j.neo.2021.08.004;Elsevier;YFA_ELS;;Dr. Mickael Durand-Dubief;2021-08-23;2021;;2788,57;List Price;EUR;;Guld
10.1016/j.neuroimage.2021.118282;Elsevier;YFA_ELS;;Dr Renzo Lanfranco;2021-09-07;2021;;3302,86;List Price;EUR;;Guld
10.1016/j.isci.2021.102420;Elsevier;YFA_ELS;;Dr. Soham Gupta;2021-05-26;2021;;2971,43;List Price;EUR;;Guld
10.1016/j.ijscr.2021.106164;Elsevier;YFA_ELS;;Dr Ioannis Rouvelas;2021-06-22;2021;;1097,14;List Price;EUR;;Guld
