doi;agreement;yfa_kod;article_title;corresponding_auth;approved_date;approved_year;first_published;apc;apc_source;currency;over limit;oa_type
10.1038/s41467-019-11510-4;Springer Nature Fully Open;YFA_SOA;;Staffan Strömblad;18-juli-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41467-019-11517-x;Springer Nature Fully Open;YFA_SOA;;Per-Olof Berggren;22-juli-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41467-019-11632-9;Springer Nature Fully Open;YFA_SOA;;Nicole Marquardt;24-juli-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41467-019-11797-3;Springer Nature Fully Open;YFA_SOA;;Jari Tiihonen;05-aug-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41467-019-11878-3;Springer Nature Fully Open;YFA_SOA;;Niklas Bjorkstrom;09-aug-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41467-019-12119-3;Springer Nature Fully Open;YFA_SOA;;Francois Lallemend;19-aug-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41467-019-12253-y;Springer Nature Fully Open;YFA_SOA;;Harri Alenius;28-aug-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41467-019-12570-2;Springer Nature Fully Open;YFA_SOA;;Nicola Crosetto;18-sep-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41467-019-12652-1;Springer Nature Fully Open;YFA_SOA;;Felix Grassmann;23-sep-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41467-019-13544-0;Springer Nature Fully Open;YFA_SOA;;Christopher Hübel;14-nov-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41467-019-13582-8;Springer Nature Fully Open;YFA_SOA;;Roman Zubarev;15-nov-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41467-019-13869-w;Springer Nature Fully Open;YFA_SOA;;Juleen Zierath;03-dec-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41467-019-13931-7;Springer Nature Fully Open;YFA_SOA;;Christian Riedel;10-dec-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41467-019-13975-9;Springer Nature Fully Open;YFA_SOA;;Johan Sandberg;11-dec-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41467-019-14149-3;Springer Nature Fully Open;YFA_SOA;;Gunnar Schulte;19-dec-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41467-020-14337-6;Springer Nature Fully Open;YFA_SOA;;Alessandro Bonetti;26-dec-19;2019;;4290;BK;EUR;FALSE;gold
10.1038/s41522-019-0106-5;Springer Nature Fully Open;YFA_SOA;;Marie-Stéphanie aschtgen;08-okt-19;2019;;1190;BK;EUR;FALSE;gold
10.1038/s41598-019-48493-7;Springer Nature Fully Open;YFA_SOA;;Sunjay Fernandes;07-aug-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-48635-x;Springer Nature Fully Open;YFA_SOA;;Soudabeh Rad Pour;09-aug-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-48903-w;Springer Nature Fully Open;YFA_SOA;;Moa Pontén;15-aug-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-49091-3;Springer Nature Fully Open;YFA_SOA;;Uwe Tietge;20-aug-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-49099-9;Springer Nature Fully Open;YFA_SOA;;Laura Wesseldijk;20-aug-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-49508-z;Springer Nature Fully Open;YFA_SOA;;Gustaf Rejnö;27-aug-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-49566-3;Springer Nature Fully Open;YFA_SOA;;Marie Reilly;23-aug-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-50210-3;Springer Nature Fully Open;YFA_SOA;;Agné Kulyté;09-sep-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-50819-4;Springer Nature Fully Open;YFA_SOA;;Staffan Strömblad;03-sep-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-50836-3;Springer Nature Fully Open;YFA_SOA;;Erik Zettersten;20-sep-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-51093-0;Springer Nature Fully Open;YFA_SOA;;Daniel Nyqvist;25-sep-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-51186-w;Springer Nature Fully Open;YFA_SOA;;Maya Alsheh Ali;26-sep-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-51616-9;Springer Nature Fully Open;YFA_SOA;;Marta Alarcon-Riquelme;30-sep-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-51670-3;Springer Nature Fully Open;YFA_SOA;;Sofia Louca;07-okt-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-51976-2;Springer Nature Fully Open;YFA_SOA;;Mattias Andréasson;11-okt-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-52487-w;Springer Nature Fully Open;YFA_SOA;;Syed Rahman;18-okt-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-52915-x;Springer Nature Fully Open;YFA_SOA;;Lars E Eriksson;25-okt-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-53143-z;Springer Nature Fully Open;YFA_SOA;;Luca Verrecchia;29-okt-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-54493-4;Springer Nature Fully Open;YFA_SOA;;Annelie Tjernlund;15-nov-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-54612-1;Springer Nature Fully Open;YFA_SOA;;Natalia V Rivera;18-nov-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-54959-5;Springer Nature Fully Open;YFA_SOA;;Atsuki Fukutani;21-nov-19;2019;;1790;BK;EUR;FALSE;gold
10.1038/s41598-019-55013-0;Springer Nature Fully Open;YFA_SOA;;Carina Strell;22-nov-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-55109-7;Springer Nature Fully Open;YFA_SOA;;;;2019;;1775;BIBSAM_PRICE;EUR;FALSE;hybrid
10.1038/s41598-019-55437-8;Springer Nature Fully Open;YFA_SOA;;Akira Kaneko;28-nov-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-55441-y;Springer Nature Fully Open;YFA_SOA;;Vivianne Malmström;26-nov-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-55526-8;Springer Nature Fully Open;YFA_SOA;;Pär Nordlund;29-nov-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-56014-9;Springer Nature Fully Open;YFA_SOA;;Susanna Larsson;05-dec-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-56279-0;Springer Nature Fully Open;YFA_SOA;;Caroline Grönwall;04-dec-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-019-57143-x;Springer Nature Fully Open;YFA_SOA;;Henrik Biverstål;18-dec-19;2019;;1490;BK;EUR;FALSE;gold
10.1038/s41598-020-59653-5;Springer Nature Fully Open;YFA_SOA;;Caroline Palm-Apergi;26-dec-19;2019;;1490;BK;EUR;FALSE;gold
10.1039/c9nh00693a;Royal Society of Chemistry;YFA_RSC;;Chen, S;27-nov-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00016357.2019.1588371;Taylor&Francis;YFA_TAY;;Jari Taghavi Bayat;08-mars-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00016357.2019.1656819;Taylor&Francis;YFA_TAY;;Aron Naimi-Akbar;15-aug-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00016357.2019.1668054;Taylor&Francis;YFA_TAY;;Angelika Lantto;13-sep-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00016489.2019.1607976;Taylor&Francis;YFA_TAY;;Satu Turunen-Taheri;15-apr-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00140139.2019.1710576;Taylor&Francis;YFA_TAY;;Carl Lind;29-dec-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00222895.2019.1639608;Taylor&Francis;YFA_TAY;;Elena Pavlova;04-juli-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365513.2019.1700426;Taylor&Francis;YFA_TAY;;Anders Kallner;02-dec-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365513.2019.1710243;Taylor&Francis;YFA_TAY;;Anders Kallner;27-dec-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2018.1564361;Taylor&Francis;YFA_TAY;;?sa Everhov;02-jan-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2019.1577484;Taylor&Francis;YFA_TAY;;Kazuaki Tokodai;05-feb-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2019.1580764;Taylor&Francis;YFA_TAY;;Martin K?berg;12-feb-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2019.1585569;Taylor&Francis;YFA_TAY;;Hanna Ribbing Wilen;20-feb-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2019.1632925;Taylor&Francis;YFA_TAY;;Per St?l;18-juni-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2019.1641740;Taylor&Francis;YFA_TAY;;Dag Holmberg;08-juli-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2019.1708965;Taylor&Francis;YFA_TAY;;Louise Olsson;27-dec-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0142159x.2019.1566601;Taylor&Francis;YFA_TAY;;Jonas Nordquist;08-jan-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0142159x.2019.1566603;Taylor&Francis;YFA_TAY;;Jonas Nordquist;08-jan-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/01658107.2019.1583760;Taylor&Francis;YFA_TAY;;Lena Jacobson;18-feb-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/01942638.2019.1695698;Taylor&Francis;YFA_TAY;;Ulrike Ryll;20-nov-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/02671522.2019.1677752;Taylor&Francis;YFA_TAY;;Klas Karlgren;07-okt-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/02671522.2019.1677761;Taylor&Francis;YFA_TAY;;Klas Karlgren;07-okt-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/02699206.2019.1602848;Taylor&Francis;YFA_TAY;;Marion Lieberman;03-apr-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/02699206.2019.1622787;Taylor&Francis;YFA_TAY;;Sofia Strombergsson;22-maj-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/02770903.2019.1640726;Taylor&Francis;YFA_TAY;;Maria Odling;05-juli-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/02770903.2019.1709864;Taylor&Francis;YFA_TAY;;Maciej Kupczyk;27-dec-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0284186x.2019.1574105;Taylor&Francis;YFA_TAY;;Afrodite Psaros-Einberg;24-jan-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0284186x.2019.1594362;Taylor&Francis;YFA_TAY;;Johanna Granhagen Jungner;13-mars-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0284186x.2019.1601255;Taylor&Francis;YFA_TAY;;Karin Lindberg;01-apr-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0284186x.2019.1633473;Taylor&Francis;YFA_TAY;;Tina Gustavell;18-juni-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0284186x.2019.1635267;Taylor&Francis;YFA_TAY;;Eva Onjukka;24-juni-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0284186x.2019.1638521;Taylor&Francis;YFA_TAY;;Lukas LÃ¶fling ;11-juli-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0284186x.2019.1670353;Taylor&Francis;YFA_TAY;;Antroula Papakonstantinou;19-sep-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0284186x.2019.1686535;Taylor&Francis;YFA_TAY;;Emma Hoven;28-okt-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/03009742.2019.1583368;Taylor&Francis;YFA_TAY;;Per Wandell;18-feb-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/03009742.2019.1602670;Taylor&Francis;YFA_TAY;;S Saevarsdottir;24-apr-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/03610918.2019.1634201;Taylor&Francis;YFA_TAY;;Hannah Bower;19-juni-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/07294360.2019.1603203;Taylor&Francis;YFA_TAY;;Cormac McGrath;03-apr-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/07481187.2019.1671547;Taylor&Francis;YFA_TAY;;Max Kleijberg ;04-okt-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/07481187.2019.1701145;Taylor&Francis;YFA_TAY;;Carol Tishelman ;16-dec-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/08037051.2019.1707063;Taylor&Francis;YFA_TAY;;Fredrik Wallentin;18-dec-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/08039488.2019.1573922;Taylor&Francis;YFA_TAY;;Michel Arvidsson;24-jan-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/08039488.2019.1626907;Taylor&Francis;YFA_TAY;;Sara Rodre;03-juni-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/08039488.2019.1642382;Taylor&Francis;YFA_TAY;;H?kan Kallmen;10-juli-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/08039488.2019.1646804;Taylor&Francis;YFA_TAY;;Lisa Thorell;22-juli-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/08039488.2019.1649723;Taylor&Francis;YFA_TAY;;Per Lytsy;29-juli-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/08039488.2019.1660912;Taylor&Francis;YFA_TAY;;Peter Wennberg;26-aug-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/08039488.2019.1668962;Taylor&Francis;YFA_TAY;;Tobias Elgan;16-sep-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/08039488.2019.1674013;Taylor&Francis;YFA_TAY;;Tobias Elgan;27-sep-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09513590.2019.1633298;Taylor&Francis;YFA_TAY;;Kenny Rodriguez-wallberg;18-juni-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09537104.2019.1678120;Taylor&Francis;YFA_TAY;;Carl-Magnus Wahlgren;07-okt-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09593985.2019.1641869;Taylor&Francis;YFA_TAY;;Philip von Rosen;08-juli-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09593985.2019.1672226;Taylor&Francis;YFA_TAY;;Emma Swardh;23-sep-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09593985.2019.1685034;Taylor&Francis;YFA_TAY;;Philip von Rosen;24-okt-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09638288.2019.1592246;Taylor&Francis;YFA_TAY;;Susanne Guidetti;08-mars-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09638288.2019.1607911;Taylor&Francis;YFA_TAY;;Ann-Marie Ohrvall;15-apr-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09638288.2019.1626919;Taylor&Francis;YFA_TAY;;David Conradsson;03-juni-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09638288.2019.1665719;Taylor&Francis;YFA_TAY;;Kristina Lowing;09-sep-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09638288.2019.1674391;Taylor&Francis;YFA_TAY;;Kristina Sargenius Landahl;30-sep-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09638288.2019.1700561;Taylor&Francis;YFA_TAY;;Kristina Gottberg;03-dec-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/10400435.2019.1644685;Taylor&Francis;YFA_TAY;;Sarah Wallcook;15-juli-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/10408444.2019.1584153;Taylor&Francis;YFA_TAY;;Koustav Ganguly;18-feb-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/10428194.2019.1678153;Taylor&Francis;YFA_TAY;;Ingegerd Ofverholm;07-okt-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/11038128.2019.1573917;Taylor&Francis;YFA_TAY;;Christina Eriksson;24-jan-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/11038128.2019.1695933;Taylor&Francis;YFA_TAY;;Ulf Jonsson;20-nov-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13561820.2019.1586658;Taylor&Francis;YFA_TAY;;Kristina Sundberg;25-feb-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13607863.2019.1574709;Taylor&Francis;YFA_TAY;;Margarita Mondaca;25-jan-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13607863.2019.1609902;Taylor&Francis;YFA_TAY;;Camilla Malinowsky;24-apr-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13607863.2019.1619165;Taylor&Francis;YFA_TAY;;Michaela Karlstedt;13-maj-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13625187.2019.1581163;Taylor&Francis;YFA_TAY;;Helena Kopp Kallner;12-feb-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13691457.2019.1656171;Taylor&Francis;YFA_TAY;;Peter Barck-Holst;14-aug-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13811118.2019.1691692;Taylor&Francis;YFA_TAY;;Philip Brenner;11-nov-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14015439.2019.1650392;Taylor&Francis;YFA_TAY;;Ellika Schalling;29-juli-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14015439.2019.1695929;Taylor&Francis;YFA_TAY;;Anette Lohmander;20-nov-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14017431.2019.1583363;Taylor&Francis;YFA_TAY;;Emil Najjar;18-feb-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14656566.2019.1684473;Taylor&Francis;YFA_TAY;;Brian B. Godman;23-okt-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14712598.2019.1608179;Taylor&Francis;YFA_TAY;;Sofia Berglund;30-apr-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14737167.2019.1703182;Taylor&Francis;YFA_TAY;;Erland Axelsson;09-dec-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14787210.2019.1629288;Taylor&Francis;YFA_TAY;;;;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14787210.2019.1668777;Taylor&Francis;YFA_TAY;;Brian Godman;16-sep-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14787210.2019.1689818;Taylor&Francis;YFA_TAY;;;;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14992027.2019.1621397;Taylor&Francis;YFA_TAY;;Anna Persson;20-maj-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14992027.2019.1705406;Taylor&Francis;YFA_TAY;;Filip Asp;16-dec-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/15389588.2019.1584397;Taylor&Francis;YFA_TAY;;Olof Beck;18-feb-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/15548627.2019.1586255;Taylor&Francis;YFA_TAY;;Helin Vakifahmetoglu-Norberg;25-feb-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/15563650.2019.1626868;Taylor&Francis;YFA_TAY;;Lena Ernstg?rd;03-juni-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/16506073.2019.1588362;Taylor&Francis;YFA_TAY;;Markus Jansson-Frojmark;08-mars-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/16506073.2019.1663258;Taylor&Francis;YFA_TAY;;Christopher Sundstrom;02-sep-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/16506073.2019.1669701;Taylor&Francis;YFA_TAY;;Sigrid Salomonsson;18-sep-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/17435390.2019.1640908;Taylor&Francis;YFA_TAY;;Hanna Karlsson;05-juli-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/17435390.2019.1650972;Taylor&Francis;YFA_TAY;;Hanna Karlsson;31-juli-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/17435390.2019.1655600;Taylor&Francis;YFA_TAY;;Swapna Upadhyay;13-aug-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/17470919.2019.1626763;Taylor&Francis;YFA_TAY;;Joana Vieira;03-juni-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/17476348.2019.1624528;Taylor&Francis;YFA_TAY;;Brian Godman;27-maj-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/17547075.2020.1688053;Taylor&Francis;YFA_TAY;;"Helena Cleeve""";14-nov-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/17549507.2019.1701081;Taylor&Francis;YFA_TAY;;?sa Mogren;04-dec-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/19012276.2019.1653220;Taylor&Francis;YFA_TAY;;Marian Papp;07-aug-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/19317611.2019.1653415;Taylor&Francis;YFA_TAY;;Sarah Burkill;07-aug-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/19338244.2019.1644277;Taylor&Francis;YFA_TAY;;Nils Plato;15-juli-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/21548331.2019.1650608;Taylor&Francis;YFA_TAY;;Brian Godman;16-aug-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/21679169.2019.1578823;Taylor&Francis;YFA_TAY;;Wilhelmus Grooten;05-feb-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/21681805.2019.1593241;Taylor&Francis;YFA_TAY;;P Wandell;11-mars-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/21681805.2019.1673812;Taylor&Francis;YFA_TAY;;Elisabeth Farrelly;27-sep-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/21681805.2019.1703806;Taylor&Francis;YFA_TAY;;Jan Chandra Engel;11-dec-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/23279095.2019.1660881;Taylor&Francis;YFA_TAY;;Lisa B. Thorell;26-aug-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/23279095.2019.1704287;Taylor&Francis;YFA_TAY;;Douglas Sjowall;12-dec-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/23723556.2019.1684129;Taylor&Francis;YFA_TAY;;Staffan Stromblad;23-okt-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/23744235.2019.1595130;Taylor&Francis;YFA_TAY;;Tina Dalianis;13-mars-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/23744235.2019.1682188;Taylor&Francis;YFA_TAY;;Jessica Ogren;21-okt-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/23744235.2019.1707867;Taylor&Francis;YFA_TAY;;Jaran Eriksen;20-dec-19;2019;;2507,84;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
