doi;agreement;yfa_kod;article_title;corresponding_auth;approved_date;approved_year;first_published;apc;apc_source;currency;over limit;oa_type
10.1186/s13041-020-00603-7;Springer Nature Fully Open;YFA_SOA;;Pete Williams;14-apr-20;2020;;1990;BK;EUR;;gold
10.1186/s13223-020-00426-0;Springer Nature Fully Open;YFA_SOA;;Jennifer Protudjer;15-apr-20;2020;;2380;BK;EUR;;gold
10.1186/s12885-020-06867-5;Springer Nature Fully Open;YFA_SOA;;Rainer Heuchel;15-apr-20;2020;;1999;BK;EUR;;gold
10.1186/s12937-020-00558-4;Springer Nature Fully Open;YFA_SOA;;Emma Patterson;16-apr-20;2020;;2290;BK;EUR;;gold
10.1186/s10020-020-00172-4;Springer Nature Fully Open;YFA_SOA;;Ulf Andersson;16-apr-20;2020;;2290;BK;EUR;;gold
10.1038/s41598-020-64462-x;Springer Nature Fully Open;YFA_SOA;;Gustav Burström;16-apr-20;2020;;1570;BK;EUR;;gold
10.1186/s12967-020-02347-3;Springer Nature Fully Open;YFA_SOA;;Dawei Xu;17-apr-20;2020;;2490;BK;EUR;;gold
10.1186/s12889-020-08730-5;Springer Nature Fully Open;YFA_SOA;;Krisztina Laszlo;20-apr-20;2020;;2170;BK;EUR;;gold
10.1038/s41398-020-0810-1;Springer Nature Fully Open;YFA_SOA;;mats hallgren;20-apr-20;2020;;3060;BK;EUR;;gold
10.1186/s13075-020-02191-2;Springer Nature Fully Open;YFA_SOA;;Karin Lundberg;20-apr-20;2020;;2290;BK;EUR;;gold
10.1038/s41598-020-64633-w;Springer Nature Fully Open;YFA_SOA;;Cecilia Lundholm;20-apr-20;2020;;1570;BK;EUR;;gold
10.1038/s41598-020-64686-x;Springer Nature Fully Open;YFA_SOA;;Yanan Zong;20-apr-20;2020;;1570;BK;EUR;;gold
10.1038/s41598-020-66718-y;Springer Nature Fully Open;YFA_SOA;;Jan Johansson;21-apr-20;2020;;1570;BK;EUR;;gold
10.1186/s13195-020-00620-7;Springer Nature Fully Open;YFA_SOA;;Daniel Ferreira;22-apr-20;2020;;2570;BK;EUR;;gold
10.1186/s12887-020-02100-1;Springer Nature Fully Open;YFA_SOA;;linnea Bergqvist-Norén;23-apr-20;2020;;1990;BK;EUR;;gold
10.1186/s12884-020-02964-2;Springer Nature Fully Open;YFA_SOA;;Can Liu;23-apr-20;2020;;1870;BK;EUR;;gold
10.1038/s41533-020-0182-2;Springer Nature Fully Open;YFA_SOA;;Kjell Larsson;24-apr-20;2020;;935;BK;EUR;;gold
10.1186/s12877-020-01565-0;Springer Nature Fully Open;YFA_SOA;;Sophie Gaber;27-apr-20;2020;;2040;BK;EUR;;gold
10.1186/s12874-020-00995-z;Springer Nature Fully Open;YFA_SOA;;Philip Lindner;27-apr-20;2020;;2040;BK;EUR;;gold
10.1186/s13102-020-00179-8;Springer Nature Fully Open;YFA_SOA;;John Ressman;27-apr-20;2020;;1690;BK;EUR;;gold
10.1186/s12874-020-00992-2;Springer Nature Fully Open;YFA_SOA;;Henna Hasson;28-apr-20;2020;;2040;BK;EUR;;gold
10.1186/s12889-020-08797-0;Springer Nature Fully Open;YFA_SOA;;Vishal Diwan;29-apr-20;2020;;2170;BK;EUR;;gold
10.1186/s12913-020-05265-8;Springer Nature Fully Open;YFA_SOA;;Shuang Hao;29-apr-20;2020;;2040;BK;EUR;;gold
10.1186/s12888-020-02642-9;Springer Nature Fully Open;YFA_SOA;;Philip Brenner;30-apr-20;2020;;1990;BK;EUR;;gold
10.1038/s41398-020-0844-4;Springer Nature Fully Open;YFA_SOA;;Mikael Tiger;04-maj-20;2020;;3060;BK;EUR;;gold
10.1186/s12888-020-02644-7;Springer Nature Fully Open;YFA_SOA;;Alba Vilaplana-Pérez;04-maj-20;2020;;1990;BK;EUR;;gold
10.1186/s12885-020-06925-y;Springer Nature Fully Open;YFA_SOA;;Bernhard Tribukait;04-maj-20;2020;;1999;BK;EUR;;gold
10.1186/s12865-020-00357-w;Springer Nature Fully Open;YFA_SOA;;Vivianne Malmström;04-maj-20;2020;;1990;BK;EUR;;gold
10.1038/s41598-020-65395-1;Springer Nature Fully Open;YFA_SOA;;Christopher Cederroth;04-maj-20;2020;;1570;BK;EUR;;gold
10.1186/s12888-020-02655-4;Springer Nature Fully Open;YFA_SOA;;Oskar Flygare;06-maj-20;2020;;1990;BK;EUR;;gold
10.1186/s40170-020-00218-5;Springer Nature Fully Open;YFA_SOA;;Sonia Lain;07-maj-20;2020;;2040;BK;EUR;;gold
10.1038/s41420-020-0272-5;Springer Nature Fully Open;YFA_SOA;;Klas Wiman;07-maj-20;2020;;1570;BK;EUR;;gold
10.1038/s41467-020-16503-2;Springer Nature Fully Open;YFA_SOA;;Joanna Rorbach;08-maj-20;2020;;4380;BK;EUR;;gold
10.1186/s13601-020-00319-w;Springer Nature Fully Open;YFA_SOA;;Natalia Ballardini;11-maj-20;2020;;2290;BK;EUR;;gold
10.1186/s12874-020-01013-y;Springer Nature Fully Open;YFA_SOA;;Iben Axén;11-maj-20;2020;;2040;BK;EUR;;gold
10.1186/s12966-020-00971-2;Springer Nature Fully Open;YFA_SOA;;Ing-Mari Dohrn;11-maj-20;2020;;2170;BK;EUR;;gold
10.1038/s41598-020-65911-3;Springer Nature Fully Open;YFA_SOA;;Mehran Ghaderi;12-maj-20;2020;;1570;BK;EUR;;gold
10.1186/s12889-020-08895-z;Springer Nature Fully Open;YFA_SOA;;Susanne Andermo;13-maj-20;2020;;2170;BK;EUR;;gold
10.1038/s41467-020-16597-8;Springer Nature Fully Open;YFA_SOA;;Jonas Muhr;14-maj-20;2020;;4380;BK;EUR;;gold
10.1038/s41598-020-66180-w;Springer Nature Fully Open;YFA_SOA;;Predrag Petrovic;15-maj-20;2020;;1570;BK;EUR;;gold
10.1186/s12912-020-00437-7;Springer Nature Fully Open;YFA_SOA;;Eva Joelsson-Alm;24-maj-20;2020;;1790;BK;EUR;;gold
10.1038/s41598-020-66654-x;Springer Nature Fully Open;YFA_SOA;;L. Matskova;24-maj-20;2020;;1570;BK;EUR;;gold
10.1186/s40900-020-00207-4;Springer Nature Fully Open;YFA_SOA;;Emma Hoven;25-maj-20;2020;;1790;BK;EUR;;gold
10.1038/s41467-020-16780-x;Springer Nature Fully Open;YFA_SOA;;Davide Liborio Vetrano;25-maj-20;2020;;4380;BK;EUR;;gold
10.1186/s12877-020-01602-y;Springer Nature Fully Open;YFA_SOA;;Jeanette eckerblad;26-maj-20;2020;;2040;BK;EUR;;gold
10.1186/s40798-020-00254-x;Springer Nature Fully Open;YFA_SOA;;Susanne Andermo;27-maj-20;2020;;1870;BK;EUR;;gold
10.1186/s13053-020-00145-y;Springer Nature Fully Open;YFA_SOA;;Johanna Samola Winnberg;27-maj-20;2020;;2040;BK;EUR;;gold
10.1186/s12888-020-02698-7;Springer Nature Fully Open;YFA_SOA;;Cynthia Bulik;28-maj-20;2020;;2380;BK;EUR;;gold
10.1186/s13014-020-01587-3;Springer Nature Fully Open;YFA_SOA;;Anna Embring;28-maj-20;2020;;2170;BK;EUR;;gold
10.1186/s12936-020-03276-8;Springer Nature Fully Open;YFA_SOA;;Ulrika Morris;29-maj-20;2020;;1870;BK;EUR;;gold
10.1038/s41598-020-67883-w;Springer Nature Fully Open;YFA_SOA;;Anna Karin Hedström;01-juni-20;2020;;1570;BK;EUR;;gold
10.1038/s41598-020-66981-z;Springer Nature Fully Open;YFA_SOA;;Johan Frostegard;01-juni-20;2020;;1570;BK;EUR;;gold
10.1038/s41598-020-67464-x;Springer Nature Fully Open;YFA_SOA;;Nicole Stupka;01-juni-20;2020;;1570;BK;EUR;;gold
10.1186/s11556-020-00241-x;Springer Nature Fully Open;YFA_SOA;;Ing-Mari Dohrn;02-juni-20;2020;;1745;BK;EUR;;gold
10.1038/s42003-020-1045-7;Springer Nature Fully Open;YFA_SOA;;Claudia Kutter;02-juni-20;2020;;2680;BK;EUR;;gold
10.1038/s41598-020-67196-y;Springer Nature Fully Open;YFA_SOA;;Martin Ugander;02-juni-20;2020;;1570;BK;EUR;;gold
10.1186/s12891-020-03399-8;Springer Nature Fully Open;YFA_SOA;;Fitsum Sebsibe Teni;04-juni-20;2020;;2040;BK;EUR;;gold
10.1186/s12891-020-03407-x;Springer Nature Fully Open;YFA_SOA;;Christina Olsson;05-juni-20;2020;;2040;BK;EUR;;gold
10.1186/s12903-020-01161-z;Springer Nature Fully Open;YFA_SOA;;Samaa Al Sayegh;08-juni-20;2020;;1870;BK;EUR;;gold
10.1186/s13287-020-01771-y;Springer Nature Fully Open;YFA_SOA;;Elisabet Åkesson;11-juni-20;2020;;2040;BK;EUR;;gold
10.1186/s12888-020-02722-w;Springer Nature Fully Open;YFA_SOA;;Janina Neufeld;11-juni-20;2020;;1990;BK;EUR;;gold
10.1186/s13550-020-00664-8;Springer Nature Fully Open;YFA_SOA;;Jonathan Tjerkaski;15-juni-20;2020;;2290;BK;EUR;;gold
10.1186/s13075-020-02253-5;Springer Nature Fully Open;YFA_SOA;;Xia Jiang;15-juni-20;2020;;2290;BK;EUR;;gold
10.1186/s13063-020-04515-8;Springer Nature Fully Open;YFA_SOA;;Alessio Crippa;16-juni-20;2020;;1790;BK;EUR;;gold
10.1186/s40635-020-00317-z;Springer Nature Fully Open;YFA_SOA;;Robert G Hahn;16-juni-20;2020;;1990;BK;EUR;;gold
10.1038/s41598-020-68232-7;Springer Nature Fully Open;YFA_SOA;;Gustav Stålhammar;22-juni-20;2020;;1570;BK;EUR;;gold
10.1186/s13722-020-00196-5;Springer Nature Fully Open;YFA_SOA;;Magnus Johansson;22-juni-20;2020;;1870;BK;EUR;;gold
10.1186/s12888-020-02749-z;Springer Nature Fully Open;YFA_SOA;;Tomas Forslund;22-juni-20;2020;;1870;BK;EUR;;gold
10.1186/s12887-020-02222-6;Springer Nature Fully Open;YFA_SOA;;Chu Chen;22-juni-20;2020;;1990;BK;EUR;;gold
10.1038/s41598-020-68783-9;Springer Nature Fully Open;YFA_SOA;;Hoseok Kim;01-juli-20;2020;;1570;BK;EUR;;gold
10.1186/s12916-020-01690-y;Springer Nature Fully Open;YFA_SOA;;Haomin Yang;01-juli-20;2020;;2890;BK;EUR;;gold
10.1186/s12859-020-03659-3;Springer Nature Fully Open;YFA_SOA;;Ryan Ramanujam;01-juli-20;2020;;1690;BK;EUR;;gold
10.1186/s12893-020-00812-w;Springer Nature Fully Open;YFA_SOA;;Ioannis Rouvelas;06-juli-20;2020;;2040;BK;EUR;;gold
10.1186/s13058-020-01315-5;Springer Nature Fully Open;YFA_SOA;;Galina Selivanova;06-juli-20;2020;;2790;BK;EUR;;gold
10.1186/s12885-020-07140-5;Springer Nature Fully Open;YFA_SOA;;Andrea Porserud;06-juli-20;2020;;1999;BK;EUR;;gold
10.1186/s40814-020-00647-5;Springer Nature Fully Open;YFA_SOA;;Olof Molander;06-juli-20;2020;;1690;BK;EUR;;gold
10.1186/s12876-020-01374-0;Springer Nature Fully Open;YFA_SOA;;Hamed Khalili;07-juli-20;2020;;1790;BK;EUR;;gold
10.1186/s12913-020-05510-0;Springer Nature Fully Open;YFA_SOA;;Johan Mesterton;07-juli-20;2020;;2040;BK;EUR;;gold
10.1038/s41467-020-17525-6;Springer Nature Fully Open;YFA_SOA;;Yihai Cao;07-juli-20;2020;;4380;BK;EUR;;gold
10.1038/s41597-020-00595-y;Springer Nature Fully Open;YFA_SOA;;William Thompson;07-juli-20;2020;;1570;BK;EUR;;gold
10.1038/s41598-020-70373-8;Springer Nature Fully Open;YFA_SOA;;Fang  Fang;13-juli-20;2020;;1570;BK;EUR;;gold
10.1038/s41467-020-17740-1;Springer Nature Fully Open;YFA_SOA;;Christer Betsholtz;13-juli-20;2020;;4380;BK;EUR;;gold
10.1186/s41687-020-00231-8;Springer Nature Fully Open;YFA_SOA;;Olivia Ernstsson;13-juli-20;2020;;1290;BK;EUR;;gold
10.1186/s12885-020-07175-8;Springer Nature Fully Open;YFA_SOA;;Lena Wettergren;13-juli-20;2020;;1999;BK;EUR;;gold
10.1186/s12916-020-01709-4;Springer Nature Fully Open;YFA_SOA;;Fang  Fang;15-juli-20;2020;;2890;BK;EUR;;gold
10.1186/s13049-020-00767-0;Springer Nature Fully Open;YFA_SOA;;Robert Ivic;15-juli-20;2020;;2170;BK;EUR;;gold
10.1038/s41467-020-14337-6;Springer Nature Fully Open;YFA_SOA;;Alessandro Bonetti;26-dec-19;2019;;4290;BK;EUR;;gold
10.1038/s41598-020-59653-5;Springer Nature Fully Open;YFA_SOA;;Caroline Palm-Apergi;26-dec-19;2019;;1490;BK;EUR;;gold
10.1186/s13229-019-0309-x;Springer Nature Fully Open;YFA_SOA;;Annelies van't Westeinde;26-dec-19;2019;;2490;BK;EUR;;gold
10.1038/s41467-019-14149-3;Springer Nature Fully Open;YFA_SOA;;Gunnar Schulte;19-dec-19;2019;;4290;BK;EUR;;gold
10.1186/s12957-019-1771-9;Springer Nature Fully Open;YFA_SOA;;Jennie Engstrand;18-dec-19;2019;;1870;BK;EUR;;gold
10.1038/s41598-019-57143-x;Springer Nature Fully Open;YFA_SOA;;Henrik Biverstål;18-dec-19;2019;;1490;BK;EUR;;gold
10.1038/s41419-019-2208-7;Springer Nature Fully Open;YFA_SOA;;Margareta Wilhelm;17-dec-19;2019;;2990;BK;EUR;;gold
10.1186/s13031-019-0246-5;Springer Nature Fully Open;YFA_SOA;;Andreas Malm;17-dec-19;2019;;1990;BK;EUR;;gold
10.1186/s12889-019-8090-5;Springer Nature Fully Open;YFA_SOA;;Petter Fagerberg;16-dec-19;2019;;1990;BK;EUR;;gold
10.1186/s13049-019-0695-2;Springer Nature Fully Open;YFA_SOA;;Anna Ågren;16-dec-19;2019;;1890;BK;EUR;;gold
10.1038/s41467-019-13975-9;Springer Nature Fully Open;YFA_SOA;;Johan Sandberg;11-dec-19;2019;;4290;BK;EUR;;gold
10.1038/s41467-019-13931-7;Springer Nature Fully Open;YFA_SOA;;Christian Riedel;10-dec-19;2019;;4290;BK;EUR;;gold
10.1186/s12891-019-2999-9;Springer Nature Fully Open;YFA_SOA;;Lisa Mather;10-dec-19;2019;;1990;BK;EUR;;gold
10.1038/s41598-019-56014-9;Springer Nature Fully Open;YFA_SOA;;Susanna Larsson;05-dec-19;2019;;1490;BK;EUR;;gold
10.1038/s41598-019-56279-0;Springer Nature Fully Open;YFA_SOA;;Caroline Grönwall;04-dec-19;2019;;1490;BK;EUR;;gold
10.1038/s41467-019-13869-w;Springer Nature Fully Open;YFA_SOA;;Juleen Zierath;03-dec-19;2019;;4290;BK;EUR;;gold
10.1186/s12889-019-8018-0;Springer Nature Fully Open;YFA_SOA;;Krisztina Laszlo;29-nov-19;2019;;1990;BK;EUR;;gold
10.1038/s41598-019-55526-8;Springer Nature Fully Open;YFA_SOA;;Pär Nordlund;29-nov-19;2019;;1490;BK;EUR;;gold
10.1186/s13049-019-0693-4;Springer Nature Fully Open;YFA_SOA;;Emma Larsson;28-nov-19;2019;;1890;BK;EUR;;gold
10.1186/s13148-019-0788-9;Springer Nature Fully Open;YFA_SOA;;Sara Hägg;28-nov-19;2019;;2490;BK;EUR;;gold
10.1038/s41598-019-55437-8;Springer Nature Fully Open;YFA_SOA;;Akira Kaneko;28-nov-19;2019;;1490;BK;EUR;;gold
10.1186/s12889-019-8005-5;Springer Nature Fully Open;YFA_SOA;;Anne Hammarström;27-nov-19;2019;;1745;BK;EUR;;gold
10.1038/s41598-019-55441-y;Springer Nature Fully Open;YFA_SOA;;Vivianne Malmström;26-nov-19;2019;;1490;BK;EUR;;gold
10.1186/s13229-019-0300-6;Springer Nature Fully Open;YFA_SOA;;Ralf Kuja-Halkola;25-nov-19;2019;;1745;BK;EUR;;gold
10.1186/s12879-019-4682-z;Springer Nature Fully Open;YFA_SOA;;Anna Damlin;25-nov-19;2019;;1790;BK;EUR;;gold
10.1186/s13293-019-0274-2;Springer Nature Fully Open;YFA_SOA;;Marie Wahren-Herlenius;25-nov-19;2019;;2170;BK;EUR;;gold
10.1038/s41598-019-55013-0;Springer Nature Fully Open;YFA_SOA;;Carina Strell;22-nov-19;2019;;1490;BK;EUR;;gold
10.1038/s41598-019-54959-5;Springer Nature Fully Open;YFA_SOA;;Atsuki Fukutani;21-nov-19;2019;;1790;BK;EUR;;gold
10.1186/s12909-019-1885-3;Springer Nature Fully Open;YFA_SOA;;Hanna Wijk;21-nov-19;2019;;1745;BK;EUR;;gold
10.1186/s12889-019-7976-6;Springer Nature Fully Open;YFA_SOA;;Lydia Kwak;20-nov-19;2019;;1745;BK;EUR;;gold
10.1186/s12890-019-0994-4;Springer Nature Fully Open;YFA_SOA;;Giovanni Ferrara;19-nov-19;2019;;2290;BK;EUR;;gold
10.1186/s13059-019-1892-z;Springer Nature Fully Open;YFA_SOA;;Maria Eriksson;19-nov-19;2019;;2790;BK;EUR;;gold
10.1186/s41927-019-0106-3;Springer Nature Fully Open;YFA_SOA;;Philip Brenner;19-nov-19;2019;;1180;BK;EUR;;gold
10.1186/s13058-019-1232-y;Springer Nature Fully Open;YFA_SOA;;Qing Shen;18-nov-19;2019;;2680;BK;EUR;;gold
10.1038/s41598-019-54612-1;Springer Nature Fully Open;YFA_SOA;;Natalia V Rivera;18-nov-19;2019;;1490;BK;EUR;;gold
10.1186/s12902-019-0458-0;Springer Nature Fully Open;YFA_SOA;;Jan Calissendorff;18-nov-19;2019;;1745;BK;EUR;;gold
10.1038/s41467-019-13582-8;Springer Nature Fully Open;YFA_SOA;;Roman Zubarev;15-nov-19;2019;;4290;BK;EUR;;gold
10.1038/s41598-019-54493-4;Springer Nature Fully Open;YFA_SOA;;Annelie Tjernlund;15-nov-19;2019;;1490;BK;EUR;;gold
10.1186/s13722-019-0173-1;Springer Nature Fully Open;YFA_SOA;;Magnus Johansson;15-nov-19;2019;;1790;BK;EUR;;gold
10.1186/s13287-019-1496-2;Springer Nature Fully Open;YFA_SOA;;Suzanna Queckbörner;14-nov-19;2019;;1990;BK;EUR;;gold
10.1186/s13063-019-3902-6;Springer Nature Fully Open;YFA_SOA;;Karin Hyland;14-nov-19;2019;;1790;BK;EUR;;gold
10.1038/s41467-019-13544-0;Springer Nature Fully Open;YFA_SOA;;Christopher Hübel;14-nov-19;2019;;4290;BK;EUR;;gold
10.1186/s12872-019-1252-7;Springer Nature Fully Open;YFA_SOA;;Aysha Almas;12-nov-19;2019;;1870;BK;EUR;;gold
10.1038/s41398-019-0653-9;Springer Nature Fully Open;YFA_SOA;;Catharina Lavebratt;07-nov-19;2019;;2940;BK;EUR;;gold
10.1186/s12966-019-0878-2;Springer Nature Fully Open;YFA_SOA;;Ing-Mari Dohrn;06-nov-19;2019;;2105;BK;EUR;;gold
10.1186/s13287-019-1489-1;Springer Nature Fully Open;YFA_SOA;;Cecilia Osterholm Corbascio;05-nov-19;2019;;1990;BK;EUR;;gold
10.1186/s12913-019-4705-x;Springer Nature Fully Open;YFA_SOA;;Carl Savage;04-nov-19;2019;;1990;BK;EUR;;gold
10.1186/s13550-019-0570-1;Springer Nature Fully Open;YFA_SOA;;Anton Lindberg;04-nov-19;2019;;2170;BK;EUR;;gold
10.1186/s12883-019-1520-2;Springer Nature Fully Open;YFA_SOA;;Erika Franzen;30-okt-19;2019;;1990;BK;EUR;;gold
10.1038/s41598-019-53143-z;Springer Nature Fully Open;YFA_SOA;;Luca Verrecchia;29-okt-19;2019;;1490;BK;EUR;;gold
10.1186/s12968-019-0577-9;Springer Nature Fully Open;YFA_SOA;;Martin Ugander;28-okt-19;2019;;2030;BK;EUR;;gold
10.1038/s41598-019-52915-x;Springer Nature Fully Open;YFA_SOA;;Lars E Eriksson;25-okt-19;2019;;1490;BK;EUR;;gold
10.1186/s13000-019-0904-3;Springer Nature Fully Open;YFA_SOA;;C. Christofer Juhlin;23-okt-19;2019;;2040;BK;EUR;;gold
10.1186/s12909-019-1850-1;Springer Nature Fully Open;YFA_SOA;;Per J. Palmgren;23-okt-19;2019;;1745;BK;EUR;;gold
10.1186/s12913-019-4668-y;Springer Nature Fully Open;YFA_SOA;;Ulrica von Thiele Schwarz;22-okt-19;2019;;1990;BK;EUR;;gold
10.1186/s12911-019-0948-z;Springer Nature Fully Open;YFA_SOA;;Anders Forss;22-okt-19;2019;;1870;BK;EUR;;gold
10.1186/s12913-019-4665-1;Springer Nature Fully Open;YFA_SOA;;Håkan Uvhagen;22-okt-19;2019;;1990;BK;EUR;;gold
10.1186/s12879-019-4581-3;Springer Nature Fully Open;YFA_SOA;;Caroline Gahrton;21-okt-19;2019;;1790;BK;EUR;;gold
10.1186/s12931-019-1220-x;Springer Nature Fully Open;YFA_SOA;;Anna Rising;18-okt-19;2019;;2170;BK;EUR;;gold
10.1038/s41598-019-52487-w;Springer Nature Fully Open;YFA_SOA;;Syed Rahman;18-okt-19;2019;;1490;BK;EUR;;gold
10.1038/s41419-019-2074-3;Springer Nature Fully Open;YFA_SOA;;Ola Larsson;18-okt-19;2019;;2990;BK;EUR;;gold
10.1186/s12968-019-0585-9;Springer Nature Fully Open;YFA_SOA;;Martin Ugander;17-okt-19;2019;;2030;BK;EUR;;gold
10.1038/s41598-019-51976-2;Springer Nature Fully Open;YFA_SOA;;Mattias Andréasson;11-okt-19;2019;;1490;BK;EUR;;gold
10.1186/s13073-019-0675-1;Springer Nature Fully Open;YFA_SOA;;Anna Lindstrand;09-okt-19;2019;;3060;BK;EUR;;gold
10.1186/s12913-019-4591-2;Springer Nature Fully Open;YFA_SOA;;Helena Strehlenert;08-okt-19;2019;;1990;BK;EUR;;gold
10.1038/s41522-019-0106-5;Springer Nature Fully Open;YFA_SOA;;Marie-Stéphanie aschtgen;08-okt-19;2019;;1190;BK;EUR;;gold
10.1038/s41598-019-51670-3;Springer Nature Fully Open;YFA_SOA;;Sofia Louca;07-okt-19;2019;;1490;BK;EUR;;gold
10.1186/s43058-020-00005-9;Springer Nature Fully Open;YFA_SOA;;Henna Hasson;04-okt-19;2019;;1540;BK;EUR;;gold
10.1186/s12968-019-0580-1;Springer Nature Fully Open;YFA_SOA;;Martin Ugander;04-okt-19;2019;;2030;BK;EUR;;gold
10.1186/s13395-019-0214-1;Springer Nature Fully Open;YFA_SOA;;Jorge Ruas;30-sep-19;2019;;1870;BK;EUR;;gold
10.1038/s41598-019-51616-9;Springer Nature Fully Open;YFA_SOA;;Marta Alarcon-Riquelme;30-sep-19;2019;;1490;BK;EUR;;gold
10.1186/s12904-019-0472-z;Springer Nature Fully Open;YFA_SOA;;Linda Björkhem-Bergman;27-sep-19;2019;;1870;BK;EUR;;gold
10.1186/s12877-019-1295-8;Springer Nature Fully Open;YFA_SOA;;Christian Rausch;27-sep-19;2019;;1990;BK;EUR;;gold
10.1186/s12891-019-2856-x;Springer Nature Fully Open;YFA_SOA;;Alexandra Halvarsson;27-sep-19;2019;;1990;BK;EUR;;gold
10.1186/s13756-019-0613-4;Springer Nature Fully Open;YFA_SOA;;Linus Olson;26-sep-19;2019;;2170;BK;EUR;;gold
10.1038/s41598-019-51186-w;Springer Nature Fully Open;YFA_SOA;;Maya Alsheh Ali;26-sep-19;2019;;1490;BK;EUR;;gold
10.1038/s41598-019-51093-0;Springer Nature Fully Open;YFA_SOA;;Daniel Nyqvist;25-sep-19;2019;;1490;BK;EUR;;gold
10.1038/s41398-019-0594-3;Springer Nature Fully Open;YFA_SOA;;Stefan Spulber;24-sep-19;2019;;2940;BK;EUR;;gold
10.1038/s41467-019-12652-1;Springer Nature Fully Open;YFA_SOA;;Felix Grassmann;23-sep-19;2019;;4290;BK;EUR;;gold
10.1038/s41598-019-50836-3;Springer Nature Fully Open;YFA_SOA;;Erik Zettersten;20-sep-19;2019;;1490;BK;EUR;;gold
10.1186/s13063-019-3737-1;Springer Nature Fully Open;YFA_SOA;;Eva Isaksson;19-sep-19;2019;;1790;BK;EUR;;gold
10.1038/s41467-019-12570-2;Springer Nature Fully Open;YFA_SOA;;Nicola Crosetto;18-sep-19;2019;;4290;BK;EUR;;gold
10.1186/s12955-019-1228-4;Springer Nature Fully Open;YFA_SOA;;jad shedrawy;10-sep-19;2019;;1745;BK;EUR;;gold
10.1186/s12960-019-0414-0;Springer Nature Fully Open;YFA_SOA;;Linda Sturesson;10-sep-19;2019;;1995;BK;EUR;;gold
10.1038/s41598-019-50210-3;Springer Nature Fully Open;YFA_SOA;;Agné Kulyté;09-sep-19;2019;;1490;BK;EUR;;gold
10.1038/s41598-019-50819-4;Springer Nature Fully Open;YFA_SOA;;Staffan Strömblad;03-sep-19;2019;;1490;BK;EUR;;gold
10.1186/s12916-019-1418-2;Springer Nature Fully Open;YFA_SOA;;Alberto Zucchelli;02-sep-19;2019;;2570;BK;EUR;;gold
10.1186/s13223-019-0370-1;Springer Nature Fully Open;YFA_SOA;;Jennifer Protudjer;29-aug-19;2019;;2145;BK;EUR;;gold
10.1186/s12879-019-4425-1;Springer Nature Fully Open;YFA_SOA;;Harold Marcotte;29-aug-19;2019;;1790;BK;EUR;;gold
10.1186/s12978-019-0799-1;Springer Nature Fully Open;YFA_SOA;;Marlene Makenzius;28-aug-19;2019;;2040;BK;EUR;;gold
10.1038/s41467-019-12253-y;Springer Nature Fully Open;YFA_SOA;;Harri Alenius;28-aug-19;2019;;4290;BK;EUR;;gold
10.1038/s41598-019-49508-z;Springer Nature Fully Open;YFA_SOA;;Gustaf Rejnö;27-aug-19;2019;;1490;BK;EUR;;gold
10.1186/s13063-019-3678-8;Springer Nature Fully Open;YFA_SOA;;Anders Galaasen Bakken;27-aug-19;2019;;1745;BK;EUR;;gold
10.1186/s13227-019-0133-6;Springer Nature Fully Open;YFA_SOA;;Vyacheslav Dyachuk;23-aug-19;2019;;1995;BK;EUR;;gold
10.1038/s41598-019-49566-3;Springer Nature Fully Open;YFA_SOA;;Marie Reilly;23-aug-19;2019;;1490;BK;EUR;;gold
10.1038/s41598-019-49091-3;Springer Nature Fully Open;YFA_SOA;;Uwe Tietge;20-aug-19;2019;;1490;BK;EUR;;gold
10.1038/s41598-019-49099-9;Springer Nature Fully Open;YFA_SOA;;Laura Wesseldijk;20-aug-19;2019;;1490;BK;EUR;;gold
10.1038/s41467-019-12119-3;Springer Nature Fully Open;YFA_SOA;;Francois Lallemend;19-aug-19;2019;;4290;BK;EUR;;gold
10.1038/s41598-019-48903-w;Springer Nature Fully Open;YFA_SOA;;Moa Pontén;15-aug-19;2019;;1490;BK;EUR;;gold
10.1186/s12911-019-0896-7;Springer Nature Fully Open;YFA_SOA;;Therese Scott Duncan;14-aug-19;2019;;1870;BK;EUR;;gold
10.1186/s12889-019-7473-y;Springer Nature Fully Open;YFA_SOA;;Karin Charlotta Nilsen;13-aug-19;2019;;1990;BK;EUR;;gold
10.1186/s12913-019-4413-6;Springer Nature Fully Open;YFA_SOA;;Sara Delilovic;12-aug-19;2019;;1745;BK;EUR;;gold
10.1038/s41467-019-11878-3;Springer Nature Fully Open;YFA_SOA;;Niklas Bjorkstrom;09-aug-19;2019;;4290;BK;EUR;;gold
10.1038/s41598-019-48635-x;Springer Nature Fully Open;YFA_SOA;;Soudabeh Rad Pour;09-aug-19;2019;;1490;BK;EUR;;gold
10.1038/s41419-019-1875-8;Springer Nature Fully Open;YFA_SOA;;Suzanne Egyhazi Brage;09-aug-19;2019;;2990;BK;EUR;;gold
10.1038/s41598-019-48493-7;Springer Nature Fully Open;YFA_SOA;;Sunjay Fernandes;07-aug-19;2019;;1490;BK;EUR;;gold
10.1186/s12913-019-4409-2;Springer Nature Fully Open;YFA_SOA;;Vishal Diwan;06-aug-19;2019;;1990;BK;EUR;;gold
10.1038/s41467-019-11797-3;Springer Nature Fully Open;YFA_SOA;;Jari Tiihonen;05-aug-19;2019;;4290;BK;EUR;;gold
