doi;agreement;yfa_kod;article_title;corresponding_auth;approved_date;approved_year;first_published;apc;apc_source;currency;over limit;oa_type;Funder_paid
10.1136/bmjopen-2021-056018;BMJ;YFA_BMJ;;Andreas Älgå;maj;2022;;1500,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-057206;BMJ;YFA_BMJ;;Uzma Khan;februari;2022;;1500,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-057504;BMJ;YFA_BMJ;;Martin Gerdin Wärnberg;Mars;2022;;1500,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-057745;BMJ;YFA_BMJ;;Sandra af Winklerfelt Hammarberg;juni;2022;;1500,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-058748;BMJ;YFA_BMJ;;Susanne Guidetti;juli;2022;;1500,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-058763;BMJ;YFA_BMJ;;Joonas Kauppila;augusti;2022;;1500,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-059003;BMJ;YFA_BMJ;;Hanna Jansson;augusti;2022;;1500,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-059152;BMJ;YFA_BMJ;;Sara Laureen Bartels;Mars;2022;;1500,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-059803;BMJ;YFA_BMJ;;Klara Torlén Wennlund;Mars;2022;;1500,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-059877;BMJ;YFA_BMJ;;John Maret-Ouda;maj;2022;;1500,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-059948;BMJ;YFA_BMJ;;Johanna Berg;maj;2022;;1500,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-060096;BMJ;YFA_BMJ;;Nuria Matilla Santander;maj;2022;;1500,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-060679;BMJ;YFA_BMJ;;Alexander Fletcher‑Sandersjöö;augusti;2022;;1500,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2022-060771;BMJ;YFA_BMJ;;Yun-Han Wang;April;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2022-060972;BMJ;YFA_BMJ;;Tim Baker;augusti;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2022-060981;BMJ;YFA_BMJ;;Megan Doheny;juni;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2022-061077;BMJ;YFA_BMJ;;Fanny Goude;juli;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2022-061325;BMJ;YFA_BMJ;;Marie Kierkegaard;juni;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2022-061328;BMJ;YFA_BMJ;;Essi Heinonen;juni;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2022-061614;BMJ;YFA_BMJ;;Victor Gabriel El-Hajj;juni;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2022-061870;BMJ;YFA_BMJ;;Anders Kjellberg;oktober;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2022-062007;BMJ;YFA_BMJ;;Anahita Amirpour;september;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2022-063703;BMJ;YFA_BMJ;;Kelly Elimian;augusti;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2022-065645;BMJ;YFA_BMJ;;Ana Requena-Mendez;oktober;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2022-065770;BMJ;YFA_BMJ;;Alexander Rozental;augusti;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2022-065825;BMJ;YFA_BMJ;;Ina Schuppe-Koistinen;oktober;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/jitc-2021-004458;BMJ;YFA_BMJ;;Stina Wickström;maj;2022;;2100,00;List price;GBP;;Guld;FALSE
10.1136/jitc-2022-004592;BMJ;YFA_BMJ;;Andreas Lundqvist;April;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/lupus-2021-000607;BMJ;YFA_BMJ;;Elisabeth Boström;februari;2022;;1950,00;List price;GBP;;Guld;FALSE
10.1136/lupus-2022-000744;BMJ;YFA_BMJ;;Vilija Oke;september;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/openhrt-2021-001811;BMJ;YFA_BMJ;;Anwar Siddiqui;Januari;2022;;1950,00;List price;GBP;;Guld;FALSE
10.1136/openhrt-2022-002080;BMJ;YFA_BMJ;;Bruna Gigante;september;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/rmdopen-2022-002465;BMJ;YFA_BMJ;;Katerina Chatzidionysiou;oktober;2022;;2000,00;List price;GBP;;Guld;FALSE
10.1136/oemed-2022-108604;BMJ;YFA_BMJ;;Bertina Kreshpaj;december;2022;;3000,00;List price;GBP;;Hybrid;FALSE
10.1136/jech-2022-219095;BMJ;YFA_BMJ;;Mariam Kirvalidze;december;2022;;3000,00;List price;GBP;;Hybrid;FALSE
10.1136/jnnp-2022-330123;BMJ;YFA_BMJ;;Anna Karin Hedström;december;2022;;3600,00;List price;GBP;;Hybrid;FALSE
10.1136/jnnp-2022-329886;BMJ;YFA_BMJ;;Kelsi Smith;december;2022;;3600,00;List price;GBP;;Hybrid;FALSE
10.1136/jnnp-2022-330169;BMJ;YFA_BMJ;;Anna He;november ;2022;;3600,00;List price;GBP;;Hybrid;FALSE
10.1136/archdischild-2022-324418;BMJ;YFA_BMJ;;Katarina Robertsson Grossmann;november ;2022;;3600,00;List price;GBP;;Hybrid;FALSE
10.1136/bmjqs-2022-015298;BMJ;YFA_BMJ;;Pernilla Dillner;november ;2022;;3600,00;List price;GBP;;Hybrid;FALSE
10.1136/oemed-2022-108505;BMJ;YFA_BMJ;;Pernilla Wiebert;november ;2022;;3000,00;List price;GBP;;Hybrid;FALSE
10.1136/annrheumdis-2021-219845;BMJ;YFA_BMJ;;Askling, J;juni;2021;;2500,00;List price;GBP;;Hybrid;FALSE
10.1136/annrheumdis-2021-219914;BMJ;YFA_BMJ;;Weng Ian Che;juni;2021;;2500,00;List price;GBP;;Hybrid;FALSE
10.1136/archdischild-2020-319184;BMJ;YFA_BMJ;;Khan, U;juni;2021;;2300,00;List price;GBP;;Hybrid;FALSE
10.1136/archdischild-2021-321579;BMJ;YFA_BMJ;;Falk, M;juni;2021;;2300,00;List price;GBP;;Hybrid;FALSE
10.1136/bmj.n877;BMJ;YFA_BMJ;;Ludvigsson, J;maj;2021;;2975,00;List price;GBP;;Hybrid;FALSE
10.1136/ebmental-2021-300307;BMJ;YFA_BMJ;;Ahlqvist, V;september;2021;;2300,00;List price;GBP;;Hybrid;FALSE
10.1136/emermed-2020-209470;BMJ;YFA_BMJ;;hadjer daebes;oktober;2021;;2200,00;List price;GBP;;Hybrid;FALSE
10.1136/gutjnl-2021-324209;BMJ;YFA_BMJ;;Bergman, D;juli;2021;;2500,00;List price;GBP;;Hybrid;FALSE
10.1136/gutjnl-2021-325109;BMJ;YFA_BMJ;;Kutter, Claudia;December;2021;;2500,00;List price;GBP;;Hybrid;FALSE
10.1136/heartjnl-2020-318694;BMJ;YFA_BMJ;;Venetsanos, D;juni;2021;;2300,00;List price;GBP;;Hybrid;FALSE
10.1136/heartjnl-2020-318733;BMJ;YFA_BMJ;;Glaser, N;februari;2021;;2300,00;List price;GBP;;Hybrid;FALSE
10.1136/heartjnl-2021-319129;BMJ;YFA_BMJ;;Rossides, M;maj;2021;;2300,00;List price;GBP;;Hybrid;FALSE
10.1136/jech-2019-213436;BMJ;YFA_BMJ;;Helgesson, Magnus;januari;2021;;1950,00;List price;GBP;;Hybrid;FALSE
10.1136/jnnp-2020-325676;BMJ;YFA_BMJ;;Hedström, A;januari;2021;;2300,00;List price;GBP;;Hybrid;FALSE
10.1136/jnnp-2020-325688;BMJ;YFA_BMJ;;Hedström, A;april;2021;;2300,00;List price;GBP;;Hybrid;FALSE
10.1136/bmjgh-2020-004659;BMJ;YFA_BMJ;;Atkins, S;mars;2021;;2550,00;List price;GBP;;Guld;FALSE
10.1136/bmjgh-2021-005525;BMJ;YFA_BMJ;;Jalloh, M;maj;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjgh-2021-006585;BMJ;YFA_BMJ;;Schell, C. O. ;augusti;2021;;2550,00;List price;GBP;;Guld;FALSE
10.1136/neurintsurg-2020-017273;BMJ;YFA_BMJ;;Skyrman, S;juni;2021;;2300,00;List price;GBP;;Hybrid;FALSE
10.1136/neurintsurg-2021-018220;BMJ;YFA_BMJ;;paulina cewe;november;2021;;2300,00;List price;GBP;;Hybrid;FALSE
10.1136/oemed-2020-107094;BMJ;YFA_BMJ;;Badarin, C;april;2021;;2300,00;List price;GBP;;Hybrid;FALSE
10.1136/oemed-2020-107257;BMJ;YFA_BMJ;;Orellana, C;mars;2021;;2300,00;List price;GBP;;Hybrid;FALSE
10.1136/oemed-2021-107789;BMJ;YFA_BMJ;;Dahlgren, Anna;December;2021;;2300,00;List price;GBP;;Hybrid;FALSE
10.1136/oemed-2021-107856;BMJ;YFA_BMJ;;Kreshpaj, Bertina;september;2021;;2300,00;List price;GBP;;Hybrid;FALSE
10.1136/bmjgh-2021-006691;BMJ;YFA_BMJ;;claudia hanson;oktober;2021;;2550,00;List price;GBP;;Guld;FALSE
10.1136/bmjgh-2021-006954;BMJ;YFA_BMJ;;maike winters;oktober;2021;;2550,00;List price;GBP;;Guld;FALSE
10.1136/bmjno-2021-000183;BMJ;YFA_BMJ;;marius matusevicius;november;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-040358;BMJ;YFA_BMJ;;Hybinette, K;april;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-040432;BMJ;YFA_BMJ;;Hagman, E;mars;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-041133;BMJ;YFA_BMJ;;Schwank, S;april;2021;;1148,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-042762;BMJ;YFA_BMJ;;Xie, S H;april;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-042976;BMJ;YFA_BMJ;;Jalloh, M;april;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-043657;BMJ;YFA_BMJ;;Chen, H;april;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/thoraxjnl-2021-216949;BMJ;YFA_BMJ;;Hedberg, P;juni;2021;;2500,00;List price;GBP;;Hybrid;FALSE
10.1136/bmjopen-2020-043826;BMJ;YFA_BMJ;;Willers, C;mars;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-044103;BMJ;YFA_BMJ;;Ackermann, P;maj;2021;;1148,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-044486;BMJ;YFA_BMJ;;Svensson, P;februari;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-044777;BMJ;YFA_BMJ;;Lundin, S;juni;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-045143;BMJ;YFA_BMJ;;Rissanen, R;maj;2021;;1148,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-045427;BMJ;YFA_BMJ;;Awungafac, G;mars;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-045923;BMJ;YFA_BMJ;;Place, V;september;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-046407;BMJ;YFA_BMJ;;Brissman, M ;februari;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-046738;BMJ;YFA_BMJ;;Kjellberg, A;juni;2021;;1148,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-046896;BMJ;YFA_BMJ;;Ekstedt, M;juli;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-047329;BMJ;YFA_BMJ;;Flink, Maria;December;2021;;1148,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-047634;BMJ;YFA_BMJ;;Forssberg, H;mars;2021;;1148,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-047962;BMJ;YFA_BMJ;;magnus dalen;oktober;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-048030;BMJ;YFA_BMJ;;Xu, W;juni;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-048176;BMJ;YFA_BMJ;;Teni, Fitsum;December;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-048337;BMJ;YFA_BMJ;;joakim dillner;november;2021;;1148,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2020-048540;BMJ;YFA_BMJ;;Löfgren, J;juni;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-049055;BMJ;YFA_BMJ;;Stenman, Malin;December;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-049302;BMJ;YFA_BMJ;;Rück, C;juni;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-050669;BMJ;YFA_BMJ;;matti lehtinen;november;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-051233;BMJ;YFA_BMJ;;Karampampa, K;augusti;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-051359;BMJ;YFA_BMJ;;Ueda, P;augusti;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-051555;BMJ;YFA_BMJ;;veronica svard;november;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-051853;BMJ;YFA_BMJ;;daniel rautio;november;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-052176;BMJ;YFA_BMJ;;muslima ejaz;november;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-052435;BMJ;YFA_BMJ;;shweta khare;november;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-052737;BMJ;YFA_BMJ;;Sharma, M;september;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-052814;BMJ;YFA_BMJ;;manzur kader;november;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-052820;BMJ;YFA_BMJ;;Place, V;juli;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-053117;BMJ;YFA_BMJ;;amaia calderon larranaga;oktober;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-054145;BMJ;YFA_BMJ;;Saulnier, Dell;December;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-054234;BMJ;YFA_BMJ;;reza rasti;november;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-055063;BMJ;YFA_BMJ;;Tranaeus, Ulrika;December;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-055326;BMJ;YFA_BMJ;;nobhojit roy;oktober;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2021-058422;BMJ;YFA_BMJ;;Beridze, Giorgi;December;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjophth-2020-000635;BMJ;YFA_BMJ;;Samadi, B;februari;2021;;1445,00;List price;GBP;;Guld;FALSE
10.1136/bmjpo-2021-001044;BMJ;YFA_BMJ;;King, C;april;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjpo-2021-001092;BMJ;YFA_BMJ;;Helldén, D;augusti;2021;;1275,00;List price;GBP;;Guld;FALSE
10.1136/bmjresp-2021-000933;BMJ;YFA_BMJ;;Kullberg, S;maj;2021;;1445,00;List price;GBP;;Guld;FALSE
10.1136/ebmental-2020-300231;BMJ;YFA_BMJ;;Zhang, Le;mars;2021;;2300,00;List price;GBP;;Guld;FALSE
10.1136/jitc-2020-002171;BMJ;YFA_BMJ;;Soudabeh, R;mars;2021;;1785,00;List price;GBP;;Guld;FALSE
10.1136/lupus-2020-000454;BMJ;YFA_BMJ;;Ajeganova, S;maj;2021;;1658,00;List price;GBP;;Guld;FALSE
10.1136/lupus-2020-000471;BMJ;YFA_BMJ;;Pettersson, S;april;2021;;1658,00;List price;GBP;;Guld;FALSE
10.1136/lupus-2021-000515;BMJ;YFA_BMJ;;Samuelsson, I;juli;2021;;1658,00;List price;GBP;;Guld;FALSE
10.1136/openhrt-2021-001674;BMJ;YFA_BMJ;;Lira-Junior, R;juli;2021;;1658,00;List price;GBP;;Guld;FALSE
10.1136/openhrt-2021-001682;BMJ;YFA_BMJ;;Roos, A;april;2021;;1658,00;List price;GBP;;Guld;FALSE
10.1136/openhrt-2021-001694;BMJ;YFA_BMJ;;Ziegler, L;september;2021;;1658,00;List price;GBP;;Guld;FALSE
10.1136/openhrt-2021-001703;BMJ;YFA_BMJ;;Glaser, N;september;2021;;1658,00;List price;GBP;;Guld;FALSE
10.1136/openhrt-2021-001857;BMJ;YFA_BMJ;;hanna bjorck;oktober;2021;;1658,00;List price;GBP;;Guld;FALSE
10.1136/rmdopen-2021-001635;BMJ;YFA_BMJ;;Swärdh, E;april;2021;;1658,00;List price;GBP;;Guld;FALSE
10.1136/rmdopen-2021-001662;BMJ;YFA_BMJ;;Chatzidionysiou, K;maj;2021;;1658,00;List price;GBP;;Guld;FALSE
10.1136/rmdopen-2021-001800;BMJ;YFA_BMJ;;helga westerlind;november;2021;;1658,00;List price;GBP;;Guld;FALSE
10.1136/rmdopen-2021-001987;BMJ;YFA_BMJ;;hannah bower;november;2021;;1658,00;List price;GBP;;Guld;FALSE
10.1136/bmjopen-2023-077938;BMJ;YFA_BMJ;;Rita Fernholm;september;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/bmjpo-2023-002048;BMJ;YFA_BMJ;;Stefhanie Romero;september;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/tsaco-2023-001103;BMJ;YFA_BMJ;;Johan von Schreeb;september;2023;;1577,00;Listpris;GBP;;Guld;FALSE
10.1136/bmjopen-2022-069427;BMJ;YFA_BMJ;;Julia Boberg;september;2023;;1700,00;Listpris;GBP;;Guld;FALSE
10.1136/jnnp-2022-330848;BMJ;YFA_BMJ;;Jing  Wu ;februari;2023;;3600,00;List price;GBP;;Hybrid;FALSE
10.1136/ard-2022-223636;BMJ;YFA_BMJ;;Viking  Huss ;februari;2023;;3000,00;List price;GBP;;Hybrid;FALSE
10.1136/jech-2022-219695;BMJ;YFA_BMJ;;Dang  Wei ;februari;2023;;3000,00;List price;GBP;;Hybrid;FALSE
10.1136/heartjnl-2022-321824;BMJ;YFA_BMJ;;Jairo H Migueles ;februari;2023;;3000,00;List price;GBP;;Hybrid;FALSE
10.1136/ard-2022-223762;BMJ;YFA_BMJ;;Thomas  Frisell ;februari;2023;;3000,00;List price;GBP;;Hybrid;FALSE
10.1136/bjo-2022-322877;BMJ;YFA_BMJ;;Shiva Sabazade;mars ;2023;;3000,00;List price;GBP;;Hybrid;FALSE
10.1136/oemed-2022-108673;BMJ;YFA_BMJ;;Per Gustavsson;april;2023;;3000,00;List price;GBP;;Hybrid;FALSE
10.1136/bjsports-2022-106035;BMJ;YFA_BMJ;;Nikola Drca;juni;2023;;3600,00;Listpris;GBP;;Hybrid;FALSE
10.1136/ejhpharm-2023-003804;BMJ;YFA_BMJ;;Åsa Andersson;juli;2023;;2575,00;Listpris;GBP;;Hybrid;FALSE
10.1136/heartjnl-2023-322883;BMJ;YFA_BMJ;;Finn Akerström;augusti;2023;;3090,00;Listpris;GBP;;Hybrid;FALSE
10.1136/heartjnl-2023-322345;BMJ;YFA_BMJ;;Kerstin Welén Schef;maj;2023;;3090,00;Listpris;GBP;;Hybrid;FALSE
10.1136/ijgc-2023-004599;BMJ;YFA_BMJ;;Ulrika Joneborg;augusti;2023;;2575,00;Listpris;GBP;;Hybrid;FALSE
10.1136/jech-2023-220817;BMJ;YFA_BMJ;;Emelie Thern;augusti;2023;;3090,00;Listpris;GBP;;Hybrid;FALSE
10.1136/jech-2023-220734;BMJ;YFA_BMJ;;Nuria Matilla-Santander;augusti;2023;;3090,00;Listpris;GBP;;Hybrid;FALSE
10.1136/jnnp-2023-331784;BMJ;YFA_BMJ;;Elisa Longinetti;augusti;2023;;3700,00;Listpris;GBP;;Hybrid;FALSE
10.1136/bmj-2023-076017;BMJ;YFA_BMJ;;Dag Holmberg;augusti;2023;;4378,00;Listpris;GBP;;Hybrid;FALSE
10.1136/jme-2023-109240;BMJ;YFA_BMJ;;Amina Holmgren;september;2023;;3090,00;Listpris;GBP;;Hybrid;FALSE
10.1136/jech-2023-221060;BMJ;YFA_BMJ;;Alexandra Wennberg;september;2023;;3090,00;Listpris;GBP;;Hybrid;FALSE
10.1136/rmdopen-2023-003111;BMJ;YFA_BMJ;;;oktober;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/archdischild-2023-325974;BMJ;YFA_BMJ;;;november;2023;;3700,00;Listpris;GBP;;Hybrid;FALSE
10.1136/bmjgh-2023-013788;BMJ;YFA_BMJ;;;november;2023;;2627,00;Listpris;GBP;;Guld;FALSE
10.1136/bmjgh-2023-013029;BMJ;YFA_BMJ;;;december;2023;;2627,00;Listpris;GBP;;Guld;FALSE
10.1136/bmjsem-2023-001716;BMJ;YFA_BMJ;;;oktober;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/bmjsem-2023-001686;BMJ;YFA_BMJ;;;oktober;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/bmjopen-2023-073619;BMJ;YFA_BMJ;;;oktober;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/bmjresp-2022-001551;BMJ;YFA_BMJ;;;december;2023;;1700,00;Listpris;GBP;;Guld;FALSE
10.1136/bmjopen-2023-073853;BMJ;YFA_BMJ;;;oktober;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/bjsports-2023-107286;BMJ;YFA_BMJ;;;oktober;2023;;3700,00;Listpris;GBP;;Hybrid;FALSE
10.1136/bmjopen-2023-076361;BMJ;YFA_BMJ;;;november;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/rmdopen-2023-003630;BMJ;YFA_BMJ;;;november;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/ijgc-2023-004790;BMJ;YFA_BMJ;;;oktober;2023;;2575,00;Listpris;GBP;;Hybrid;FALSE
10.1136/bmjopen-2023-073470;BMJ;YFA_BMJ;;;november;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/bmjopen-2023-072037;BMJ;YFA_BMJ;;;november;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/bmjopen-2023-078023;BMJ;YFA_BMJ;;;november;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/bmjopen-2023-078066;BMJ;YFA_BMJ;;;november;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/jnnp-2023-332643;BMJ;YFA_BMJ;;;december;2023;;3700,00;Listpris;GBP;;Hybrid;FALSE
10.1136/openhrt-2023-002504;BMJ;YFA_BMJ;;;november;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/bmj-2022-072346;BMJ;YFA_BMJ;;;november;2023;;4250,00;Listpris;GBP;;Hybrid;FALSE
10.1136/rmdopen-2023-003714;BMJ;YFA_BMJ;;;december;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/bmj-2023-075462;BMJ;YFA_BMJ;;;november;2023;;4378,00;Listpris;GBP;;Hybrid;FALSE
10.1136/bmjopen-2023-077376;BMJ;YFA_BMJ;;;december;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/rmdopen-2023-003648;BMJ;YFA_BMJ;;;december;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/bmj-2023-077564;BMJ;YFA_BMJ;;;november;2023;;4378,00;Listpris;GBP;;Hybrid;FALSE
10.1136/bmj-2023-075630;BMJ;YFA_BMJ;;;november;2023;;4378,00;Listpris;GBP;;Hybrid;FALSE
10.1136/thorax-2023-220742;BMJ;YFA_BMJ;;;december;2023;;3090,00;Listpris;GBP;;Hybrid;FALSE
10.1136/bmjopen-2023-076675;BMJ;YFA_BMJ;;;december;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1136/bmjgast-2023-001274;BMJ;YFA_BMJ;;;december;2023;;1751,00;Listpris;GBP;;Guld;FALSE
10.1192/bjo.2023.8;Cambridge University Press;YFA_CAM;;Alexis Cullen;januari;2023;;2110,00;List price;EUR;;Guld;FALSE
10.1192/bjo.2023.5;Cambridge University Press;YFA_CAM;;Adam Nygren;januari;2023;;2110,00;List price;EUR;;Guld;FALSE
10.1192/bjo.2023.38;Cambridge University Press;YFA_CAM;;Heidi Taipale;mars;2023;;2110,00;List price;EUR;;Guld;FALSE
10.1192/bjo.2023.73;Cambridge University Press;YFA_CAM;;Martin Kraepelien;april;2023;;2110,00;List price;EUR;;Guld;FALSE
10.1017/s146342362300049x;Cambridge University Press;YFA_CAM;;Karoline Kolaas;augusti;2023;;2110,00;Listpris;EUR;;Guld;FALSE
10.1017/neu.2021.36;Cambridge University Press;YFA_CAM;;Aleksander Mathé;Januari;2022;;2045,00;List price;GBP;;Hybrid;FALSE
10.1017/s0033291722000435;Cambridge University Press;YFA_CAM;;Mo Wang;februari;2022;;2045,00;List price;GBP;;Hybrid;FALSE
10.1017/s1049023x22000784;Cambridge University Press;YFA_CAM;;johan von schreeb;juni;2022;;2045,00;List price;GBP;;Hybrid;FALSE
10.1017/s1368980021000045;Cambridge University Press;YFA_CAM;;Christine Delisle Nyström;februari;2022;;2045,00;List price;GBP;;Hybrid;FALSE
10.1017/s1368980022000817;Cambridge University Press;YFA_CAM;;Emma Patterson;Mars;2022;;2045,00;List price;GBP;;Hybrid;FALSE
10.1017/s1478951522000074;Cambridge University Press;YFA_CAM;;Sandra Doveson;Januari;2022;;2045,00;List price;GBP;;Hybrid;FALSE
10.1017/ash.2022.32;Cambridge University Press;YFA_CAM;;Suzanne van der Werff;februari;2022;;1600,00;List price;GBP;;Guld;FALSE
10.1017/bjt.2022.6;Cambridge University Press;YFA_CAM;;Hjalmar Fors;augusti;2022;;2045,00;List price;GBP;;Guld;FALSE
10.1017/s2045796022000142;Cambridge University Press;YFA_CAM;;Ester Gubi;Mars;2022;;2045,00;List price;GBP;;Guld;FALSE
10.1017/s2045796022000397;Cambridge University Press;YFA_CAM;;Anna-Clara Hollander;juni;2022;;2045,00;List price;GBP;;Guld;FALSE
10.1192/bjo.2022.14;Cambridge University Press;YFA_CAM;;Amira Hentati;Januari;2022;;1640,00;List price;GBP;;Guld;FALSE
10.1192/bjo.2022.37;Cambridge University Press;YFA_CAM;;Helio Manhica;februari;2022;;1640,00;List price;GBP;;Guld;FALSE
10.1192/bjo.2022.559;Cambridge University Press;YFA_CAM;;Elin Lindsäter;juli;2022;;1640,00;List price;GBP;;Guld;FALSE
10.1192/bjo.2022.587;Cambridge University Press;YFA_CAM;;Maria Niemi;september;2022;;1640,00;List price;GBP;;Guld;FALSE
10.1192/j.eurpsy.2022.2311;Cambridge University Press;YFA_CAM;;Syed Rahman;september;2022;;2060,00;List price;GBP;;Guld;FALSE
10.1192/j.eurpsy.2022.34;Cambridge University Press;YFA_CAM;;Weili Xu;september;2022;;2060,00;List price;GBP;;Guld;FALSE
10.1017/s0033291722003506;Cambridge University Press;YFA_CAM;;Ashley Nordsletten;november;2022;;2045,00;List price;GBP;;Hybrid;FALSE
